run_id,plane,tier,t_s,x_m,y_m,z_m,Ux,Uy,Uz,magU,T_K,in_bed,in_window
05_F3,tier0_canopy_mid,0,300,-0.55,1.8,0.675,0.95566,-0.22757,-0.028151,0.98278,298.83,1,1
05_F3,tier0_canopy_mid,0,300,-0.5,1.8,0.675,0.94634,-0.21543,-0.02301,0.97082,298.834,1,1
05_F3,tier0_canopy_mid,0,300,-0.45,1.75,0.675,0.8091,-0.22207,-0.012275,0.83911,298.866,1,1
05_F3,tier0_canopy_mid,0,300,-0.4,1.75,0.675,0.80361,-0.21201,-0.0093721,0.83115,298.87,1,1
05_F3,tier0_canopy_mid,0,300,-0.45,1.8,0.675,0.93342,-0.20369,-0.018593,0.95557,298.839,1,1
05_F3,tier0_canopy_mid,0,300,-0.4,1.8,0.675,0.91766,-0.19246,-0.014815,0.93775,298.843,1,1
05_F3,tier0_canopy_mid,0,300,-0.35,1.75,0.675,0.79506,-0.2022,-0.0069246,0.8204,298.874,1,1
05_F3,tier0_canopy_mid,0,300,-0.3,1.75,0.675,0.78402,-0.1927,-0.0048828,0.80737,298.879,1,1
05_F3,tier0_canopy_mid,0,300,-0.35,1.8,0.675,0.89969,-0.1818,-0.011587,0.91795,298.848,1,1
05_F3,tier0_canopy_mid,0,300,-0.3,1.8,0.675,0.88001,-0.17171,-0.0088203,0.89665,298.854,1,1
05_F3,tier0_canopy_mid,0,300,-0.25,1.75,0.675,0.77097,-0.18356,-0.0032035,0.79253,298.884,1,1
05_F3,tier0_canopy_mid,0,300,-0.25,1.8,0.675,0.85908,-0.1622,-0.0064436,0.87428,298.859,1,1
05_F3,tier0_canopy_mid,0,300,-0.7,1.85,0.675,1.1708,-0.23827,-0.067147,1.1967,298.787,1,1
05_F3,tier0_canopy_mid,0,300,-0.7,1.9,0.675,1.4098,-0.18424,-0.091695,1.4247,298.753,1,1
05_F3,tier0_canopy_mid,0,300,-0.65,1.85,0.675,1.1575,-0.22398,-0.056427,1.1803,298.791,1,1
05_F3,tier0_canopy_mid,0,300,-0.6,1.85,0.675,1.1393,-0.21,-0.047194,1.1594,298.796,1,1
05_F3,tier0_canopy_mid,0,300,-0.65,1.9,0.675,1.3693,-0.17053,-0.076749,1.382,298.758,1,1
05_F3,tier0_canopy_mid,0,300,-0.6,1.9,0.675,1.3273,-0.15767,-0.064102,1.3382,298.764,1,1
05_F3,tier0_canopy_mid,0,300,-0.55,1.85,0.675,1.1174,-0.19658,-0.039261,1.1352,298.801,1,1
05_F3,tier0_canopy_mid,0,300,-0.5,1.85,0.675,1.0926,-0.18387,-0.03247,1.1085,298.805,1,1
05_F3,tier0_canopy_mid,0,300,-0.55,1.9,0.675,1.2847,-0.1457,-0.053408,1.294,298.769,1,1
05_F3,tier0_canopy_mid,0,300,-0.5,1.9,0.675,1.2417,-0.13466,-0.044369,1.2498,298.775,1,1
05_F3,tier0_canopy_mid,0,300,-0.45,1.85,0.675,1.0659,-0.17194,-0.026674,1.08,298.811,1,1
05_F3,tier0_canopy_mid,0,300,-0.4,1.85,0.675,1.0376,-0.1608,-0.021724,1.0502,298.816,1,1
05_F3,tier0_canopy_mid,0,300,-0.45,1.9,0.675,1.199,-0.12453,-0.036723,1.206,298.782,1,1
05_F3,tier0_canopy_mid,0,300,-0.4,1.9,0.675,1.1567,-0.11525,-0.030223,1.1628,298.788,1,1
05_F3,tier0_canopy_mid,0,300,-0.35,1.85,0.675,1.0084,-0.15046,-0.017466,1.0198,298.822,1,1
05_F3,tier0_canopy_mid,0,300,-0.3,1.85,0.675,0.9787,-0.14086,-0.013754,0.98888,298.828,1,1
05_F3,tier0_canopy_mid,0,300,-0.35,1.9,0.675,1.1152,-0.10677,-0.024621,1.1205,298.795,1,1
05_F3,tier0_canopy_mid,0,300,-0.3,1.9,0.675,1.0745,-0.099043,-0.01967,1.0792,298.802,1,1
05_F3,tier0_canopy_mid,0,300,-0.25,1.85,0.675,0.94879,-0.132,-0.010501,0.95798,298.834,1,1
05_F3,tier0_canopy_mid,0,300,-0.25,1.9,0.675,1.035,-0.092021,-0.015524,1.0392,298.809,1,1
05_F3,tier0_canopy_mid,0,300,-0.7,1.95,0.675,1.6419,-0.093853,-0.11519,1.6486,298.715,1,1
05_F3,tier0_canopy_mid,0,300,-0.7,2.0,0.675,1.7787,0.02923,-0.11963,1.783,298.671,1,1
05_F3,tier0_canopy_mid,0,300,-0.65,1.95,0.675,1.5719,-0.086439,-0.096219,1.5772,298.721,1,1
05_F3,tier0_canopy_mid,0,300,-0.6,1.95,0.675,1.5047,-0.079333,-0.080281,1.509,298.729,1,1
05_F3,tier0_canopy_mid,0,300,-0.65,2.0,0.675,1.6921,0.025956,-0.099506,1.6953,298.68,1,1
05_F3,tier0_canopy_mid,0,300,-0.6,2.0,0.675,1.6105,0.023374,-0.082658,1.6128,298.69,1,1
05_F3,tier0_canopy_mid,0,300,-0.55,1.95,0.675,1.4404,-0.072637,-0.066901,1.4438,298.736,1,1
05_F3,tier0_canopy_mid,0,300,-0.5,1.95,0.675,1.3788,-0.066419,-0.055661,1.3816,298.743,1,1
05_F3,tier0_canopy_mid,0,300,-0.55,2.0,0.675,1.5336,0.021339,-0.068573,1.5353,298.699,1,1
05_F3,tier0_canopy_mid,0,300,-0.5,2.0,0.675,1.4612,0.019737,-0.056784,1.4624,298.708,1,1
05_F3,tier0_canopy_mid,0,300,-0.45,1.95,0.675,1.32,-0.060703,-0.046193,1.3222,298.75,1,1
05_F3,tier0_canopy_mid,0,300,-0.4,1.95,0.675,1.2639,-0.05548,-0.038163,1.2657,298.758,1,1
05_F3,tier0_canopy_mid,0,300,-0.45,2.0,0.675,1.393,0.018461,-0.046884,1.3939,298.717,1,1
05_F3,tier0_canopy_mid,0,300,-0.4,2.0,0.675,1.3287,0.017417,-0.038496,1.3294,298.727,1,1
05_F3,tier0_canopy_mid,0,300,-0.35,1.95,0.675,1.2103,-0.05072,-0.031241,1.2118,298.766,1,1
05_F3,tier0_canopy_mid,0,300,-0.3,1.95,0.675,1.1592,-0.046379,-0.025099,1.1604,298.774,1,1
05_F3,tier0_canopy_mid,0,300,-0.35,2.0,0.675,1.2681,0.016558,-0.031276,1.2686,298.736,1,1
05_F3,tier0_canopy_mid,0,300,-0.3,2.0,0.675,1.211,0.015886,-0.024917,1.2113,298.746,1,1
05_F3,tier0_canopy_mid,0,300,-0.25,1.95,0.675,1.1106,-0.042397,-0.020127,1.1116,298.782,1,1
05_F3,tier0_canopy_mid,0,300,-0.25,2.0,0.675,1.1571,0.01543,-0.019534,1.1574,298.755,1,1
05_F3,tier0_canopy_mid,0,300,-0.7,2.05,0.675,1.7468,0.15018,-0.097007,1.756,298.634,1,1
05_F3,tier0_canopy_mid,0,300,-0.65,2.05,0.675,1.6674,0.13716,-0.079752,1.6749,298.646,1,1
05_F3,tier0_canopy_mid,0,300,-0.6,2.05,0.675,1.5915,0.12538,-0.065316,1.5978,298.658,1,1
05_F3,tier0_canopy_mid,0,300,-0.55,2.05,0.675,1.5194,0.11485,-0.053296,1.5247,298.669,1,1
05_F3,tier0_canopy_mid,0,300,-0.5,2.05,0.675,1.4509,0.10554,-0.043325,1.4553,298.681,1,1
05_F3,tier0_canopy_mid,0,300,-0.45,2.05,0.675,1.3857,0.097321,-0.035024,1.3896,298.692,1,1
05_F3,tier0_canopy_mid,0,300,-0.4,2.05,0.675,1.3239,0.08999,-0.028011,1.3273,298.703,1,1
05_F3,tier0_canopy_mid,0,300,-0.35,2.05,0.675,1.2653,0.083421,-0.02197,1.2682,298.714,1,1
05_F3,tier0_canopy_mid,0,300,-0.3,2.05,0.675,1.2098,0.077574,-0.016685,1.2124,298.725,1,1
05_F3,tier0_canopy_mid,0,300,-0.25,2.05,0.675,1.1572,0.072412,-0.012034,1.1595,298.735,1,1
05_F3,tier0_canopy_mid,0,300,-0.2,1.6,0.675,0.56011,-0.20478,0.0016524,0.59638,298.937,1,1
05_F3,tier0_canopy_mid,0,300,-0.15,1.6,0.675,0.55891,-0.19982,-0.00066981,0.59355,298.941,1,1
05_F3,tier0_canopy_mid,0,300,-0.1,1.6,0.675,0.55579,-0.19476,-0.003154,0.58893,298.944,1,1
05_F3,tier0_canopy_mid,0,300,-0.05,1.6,0.675,0.55104,-0.18967,-0.0057548,0.5828,298.947,1,1
05_F3,tier0_canopy_mid,0,300,0.0,1.6,0.675,0.54485,-0.18468,-0.0084588,0.57536,298.951,1,1
05_F3,tier0_canopy_mid,0,300,0.05,1.6,0.675,0.53743,-0.17988,-0.011265,0.56684,298.954,1,1
05_F3,tier0_canopy_mid,0,300,0.1,1.6,0.675,0.52897,-0.17534,-0.014163,0.55745,298.958,1,1
05_F3,tier0_canopy_mid,0,300,0.15,1.6,0.675,0.51965,-0.17111,-0.017143,0.54737,298.961,1,1
05_F3,tier0_canopy_mid,0,300,0.2,1.6,0.675,0.50968,-0.16722,-0.02019,0.53679,298.964,1,1
05_F3,tier0_canopy_mid,0,300,0.25,1.6,0.675,0.49921,-0.16362,-0.023257,0.52585,298.967,1,1
05_F3,tier0_canopy_mid,0,300,-0.2,1.65,0.675,0.61051,-0.1994,0.001782,0.64225,298.933,1,1
05_F3,tier0_canopy_mid,0,300,-0.2,1.7,0.675,0.67956,-0.18994,0.0002063,0.7056,298.912,1,1
05_F3,tier0_canopy_mid,0,300,-0.15,1.65,0.675,0.60492,-0.19308,0.0013334,0.63499,298.937,1,1
05_F3,tier0_canopy_mid,0,300,-0.1,1.65,0.675,0.59766,-0.18683,0.00074816,0.62618,298.941,1,1
05_F3,tier0_canopy_mid,0,300,-0.15,1.7,0.675,0.66927,-0.18229,0.00064579,0.69365,298.917,1,1
05_F3,tier0_canopy_mid,0,300,-0.1,1.7,0.675,0.65753,-0.17488,0.00091576,0.68039,298.922,1,1
05_F3,tier0_canopy_mid,0,300,-0.05,1.65,0.675,0.58896,-0.18075,7.687e-05,0.61607,298.946,1,1
05_F3,tier0_canopy_mid,0,300,0.0,1.65,0.675,0.57903,-0.17493,-0.0006834,0.60488,298.95,1,1
05_F3,tier0_canopy_mid,0,300,-0.05,1.7,0.675,0.64457,-0.16781,0.001085,0.66606,298.927,1,1
05_F3,tier0_canopy_mid,0,300,0.0,1.7,0.675,0.63058,-0.16114,0.0011624,0.65085,298.933,1,1
