pid,x,y,z,T,speed
12,396.5,192.0,267.0,20.33,1.844
12,396.5,191.7,267.0,19.96,1.720
12,396.5,191.5,267.0,19.96,1.720
12,396.5,191.2,267.0,19.96,1.720
12,396.5,190.9,267.0,19.96,1.720
12,396.5,190.6,267.0,19.96,1.720
18,389.5,164.6,257.5,19.01,1.280
18,390.5,169.3,250.0,20.47,1.113
18,391.8,174.1,248.9,20.47,0.630
18,393.0,178.8,247.7,20.47,0.630
18,395.2,180.6,252.1,20.34,0.630
18,395.2,183.1,262.4,20.34,1.247
18,395.2,185.8,267.0,20.26,1.247
18,395.2,188.4,267.0,20.26,1.615
18,395.2,191.1,267.0,20.26,1.615
18,395.2,190.8,267.0,20.26,1.615
18,395.2,190.6,267.0,20.26,1.615
18,395.2,193.2,267.0,20.20,1.615
18,395.2,193.0,267.0,20.20,1.703
18,395.2,192.7,267.0,20.20,1.703
18,395.2,192.4,267.0,20.20,1.703
18,395.2,192.1,267.0,20.20,1.703
18,395.2,194.8,267.0,20.20,1.703
18,395.2,194.5,267.0,20.20,1.703
18,395.2,194.2,267.0,20.20,1.703
18,395.2,194.0,267.0,20.20,1.703
18,395.2,193.7,267.0,20.20,1.703
18,395.2,193.4,267.0,20.20,1.703
18,395.2,193.2,267.0,20.20,1.703
18,395.2,192.9,267.0,20.20,1.703
18,395.2,192.6,267.0,20.20,1.703
18,395.2,192.3,267.0,20.20,1.703
18,395.2,192.1,267.0,20.20,1.703
18,395.2,194.7,267.0,20.20,1.703
18,395.2,194.4,267.0,20.20,1.703
18,395.2,194.2,267.0,20.20,1.703
18,395.2,193.9,267.0,20.20,1.703
18,395.2,193.6,267.0,20.20,1.703
18,395.2,193.3,267.0,20.20,1.703
18,395.2,193.1,267.0,20.20,1.703
18,395.2,192.8,267.0,20.20,1.703
18,395.2,192.5,267.0,20.20,1.703
18,395.2,192.2,267.0,20.20,1.703
18,395.2,192.0,267.0,20.26,1.703
18,395.2,191.7,267.0,20.26,1.615
18,395.2,191.4,267.0,20.26,1.615
18,395.2,191.1,267.0,20.26,1.615
18,395.2,190.9,267.0,20.26,1.615
18,395.2,190.6,267.0,20.26,1.615
18,395.2,193.3,267.0,20.20,1.615
18,395.2,193.0,267.0,20.20,1.703
18,395.2,192.7,267.0,20.20,1.703
18,395.2,192.4,267.0,20.20,1.703
18,395.2,192.2,267.0,20.20,1.703
18,395.2,191.9,267.0,20.26,1.703
18,395.2,191.6,267.0,20.26,1.615
18,395.2,191.3,267.0,20.26,1.615
18,395.2,191.1,267.0,20.26,1.615
18,395.2,190.8,267.0,20.26,1.615
18,395.2,190.5,267.0,20.26,1.615
18,395.2,193.2,267.0,20.20,1.615
18,395.2,192.9,267.0,20.20,1.703
18,395.2,192.6,267.0,20.20,1.703
18,395.2,192.4,267.0,20.20,1.703
18,395.2,192.1,267.0,20.20,1.703
18,395.2,194.8,267.0,20.20,1.703
18,395.2,194.5,267.0,20.20,1.703
18,395.2,194.2,267.0,20.20,1.703
18,395.2,193.9,267.0,20.20,1.703
18,395.2,193.7,267.0,20.20,1.703
18,395.2,193.4,267.0,20.20,1.703
18,395.2,193.1,267.0,20.20,1.703
18,395.2,192.8,267.0,20.20,1.703
18,395.2,192.6,267.0,20.20,1.703
18,395.2,192.3,267.0,20.20,1.703
18,395.2,192.0,267.0,20.20,1.703
18,395.2,194.7,267.0,20.20,1.703
18,395.2,194.4,267.0,20.20,1.703
18,395.2,194.1,267.0,20.20,1.703
18,395.2,193.8,267.0,20.20,1.703
18,395.2,193.6,267.0,20.20,1.703
18,395.2,193.3,267.0,20.20,1.703
18,395.2,193.0,267.0,20.20,1.703
18,395.2,192.8,267.0,20.20,1.703
18,395.2,192.5,267.0,20.20,1.703
18,395.2,192.2,267.0,20.20,1.703
18,395.2,191.9,267.0,20.26,1.703
18,395.2,191.7,267.0,20.26,1.615
18,395.2,191.4,267.0,20.26,1.615
18,395.2,191.1,267.0,20.26,1.615
18,395.2,190.8,267.0,20.26,1.615
18,395.2,190.6,267.0,20.26,1.615
18,395.2,193.2,267.0,20.20,1.615
18,395.2,192.9,267.0,20.20,1.703
18,395.2,192.7,267.0,20.20,1.703
18,395.2,192.4,267.0,20.20,1.703
18,395.2,192.1,267.0,20.20,1.703
18,395.2,194.8,267.0,20.20,1.703
18,395.2,194.5,267.0,20.20,1.703
18,395.2,194.2,267.0,20.20,1.703
18,395.2,194.0,267.0,20.20,1.703
18,395.2,193.7,267.0,20.20,1.703
18,395.2,193.4,267.0,20.20,1.703
18,395.2,193.1,267.0,20.20,1.703
18,395.2,192.9,267.0,20.20,1.703
18,395.2,192.6,267.0,20.20,1.703
18,395.2,192.3,267.0,20.20,1.703
18,395.2,192.0,267.0,20.20,1.703
18,395.2,194.7,267.0,20.20,1.703
18,395.2,194.4,267.0,20.20,1.703
18,395.2,194.2,267.0,20.20,1.703
18,395.2,193.9,267.0,20.20,1.703
18,395.2,193.6,267.0,20.20,1.703
18,395.2,193.3,267.0,20.20,1.703
18,395.2,193.1,267.0,20.20,1.703
18,395.2,192.8,267.0,20.20,1.703
18,395.2,192.5,267.0,20.20,1.703
18,395.2,192.2,267.0,20.20,1.703
18,395.2,191.9,267.0,20.26,1.703
18,395.2,191.7,267.0,20.26,1.615
18,395.2,191.4,267.0,20.26,1.615
18,395.2,191.1,267.0,20.26,1.615
18,395.2,190.9,267.0,20.26,1.615
18,395.2,190.6,267.0,20.26,1.615
18,395.2,193.2,267.0,20.20,1.615
18,395.2,193.0,267.0,20.20,1.703
18,395.2,192.7,267.0,20.20,1.703
18,395.2,192.4,267.0,20.20,1.703
18,395.2,192.2,267.0,20.20,1.703
18,395.2,194.8,267.0,20.20,1.703
18,395.2,194.6,267.0,20.20,1.703
18,395.2,194.3,267.0,20.20,1.703
18,395.2,194.0,267.0,20.20,1.703
18,395.2,193.7,267.0,20.20,1.703
18,395.2,193.4,267.0,20.20,1.703
18,395.2,193.2,267.0,20.20,1.703
18,395.2,192.9,267.0,20.20,1.703
18,395.2,192.6,267.0,20.20,1.703
18,395.2,192.3,267.0,20.20,1.703
18,395.2,192.1,267.0,20.20,1.703
18,395.2,194.7,267.0,20.20,1.703
18,395.2,194.5,267.0,20.20,1.703
18,395.2,194.2,267.0,20.20,1.703
18,395.2,193.9,267.0,20.20,1.703
18,395.2,193.6,267.0,20.20,1.703
18,395.2,193.4,267.0,20.20,1.703
18,395.2,193.1,267.0,20.20,1.703
18,395.2,192.8,267.0,20.20,1.703
18,395.2,192.5,267.0,20.20,1.703
18,395.2,192.3,267.0,20.20,1.703
18,395.2,192.0,267.0,20.26,1.703
18,395.2,191.7,267.0,20.26,1.615
18,395.2,191.4,267.0,20.26,1.615
18,395.2,191.2,267.0,20.26,1.615
18,395.2,190.9,267.0,20.26,1.615
18,395.2,190.6,267.0,20.26,1.615
18,395.2,193.3,267.0,20.20,1.615
18,395.2,193.0,267.0,20.20,1.703
18,395.2,192.7,267.0,20.20,1.703
