t_s,point,ue_x,ue_y,z,T_C,U_mag
48.3,D,0.50,0.80,0.10,28.850,0.2005
48.3,D,0.50,0.80,1.10,28.850,0.0289
48.3,D,0.50,0.80,1.70,28.850,0.0447
49.45,A,4.00,2.00,0.10,28.850,0.2391
49.45,A,4.00,2.00,1.10,28.850,0.1472
49.45,A,4.00,2.00,1.70,28.850,0.0919
49.45,B,7.50,0.80,0.10,28.850,0.2029
49.45,B,7.50,0.80,1.10,28.850,0.0293
49.45,B,7.50,0.80,1.70,28.850,0.0453
49.45,C,4.00,4.50,0.10,28.850,0.2026
49.45,C,4.00,4.50,1.10,28.850,0.0007
49.45,C,4.00,4.50,1.70,28.850,0.0008
49.45,D,0.50,0.80,0.10,28.850,0.2029
49.45,D,0.50,0.80,1.10,28.850,0.0293
49.45,D,0.50,0.80,1.70,28.850,0.0453
50.6,A,4.00,2.00,0.10,28.850,0.2419
50.6,A,4.00,2.00,1.10,28.850,0.1489
50.6,A,4.00,2.00,1.70,28.850,0.0930
50.6,B,7.50,0.80,0.10,28.850,0.2052
50.6,B,7.50,0.80,1.10,28.850,0.0296
50.6,B,7.50,0.80,1.70,28.850,0.0458
50.6,C,4.00,4.50,0.10,28.850,0.2050
50.6,C,4.00,4.50,1.10,28.850,0.0007
50.6,C,4.00,4.50,1.70,28.850,0.0008
50.6,D,0.50,0.80,0.10,28.850,0.2052
50.6,D,0.50,0.80,1.10,28.850,0.0296
50.6,D,0.50,0.80,1.70,28.850,0.0458
51.75,A,4.00,2.00,0.10,28.850,0.2446
51.75,A,4.00,2.00,1.10,28.850,0.1505
51.75,A,4.00,2.00,1.70,28.850,0.0940
51.75,B,7.50,0.80,0.10,28.850,0.2075
51.75,B,7.50,0.80,1.10,28.850,0.0300
51.75,B,7.50,0.80,1.70,28.850,0.0463
51.75,C,4.00,4.50,0.10,28.850,0.2072
51.75,C,4.00,4.50,1.10,28.850,0.0007
51.75,C,4.00,4.50,1.70,28.850,0.0008
51.75,D,0.50,0.80,0.10,28.850,0.2075
51.75,D,0.50,0.80,1.10,28.850,0.0300
51.75,D,0.50,0.80,1.70,28.850,0.0463
52.9,A,4.00,2.00,0.10,28.850,0.2472
52.9,A,4.00,2.00,1.10,28.850,0.1521
52.9,A,4.00,2.00,1.70,28.850,0.0950
52.9,B,7.50,0.80,0.10,28.850,0.2098
52.9,B,7.50,0.80,1.10,28.850,0.0303
52.9,B,7.50,0.80,1.70,28.850,0.0468
52.9,C,4.00,4.50,0.10,28.850,0.2095
52.9,C,4.00,4.50,1.10,28.850,0.0008
52.9,C,4.00,4.50,1.70,28.850,0.0008
52.9,D,0.50,0.80,0.10,28.850,0.2098
52.9,D,0.50,0.80,1.10,28.850,0.0303
52.9,D,0.50,0.80,1.70,28.850,0.0468
54.05,A,4.00,2.00,0.10,28.850,0.2498
54.05,A,4.00,2.00,1.10,28.850,0.1537
54.05,A,4.00,2.00,1.70,28.850,0.0960
54.05,B,7.50,0.80,0.10,28.850,0.2119
54.05,B,7.50,0.80,1.10,28.850,0.0306
54.05,B,7.50,0.80,1.70,28.850,0.0473
54.05,C,4.00,4.50,0.10,28.850,0.2116
54.05,C,4.00,4.50,1.10,28.850,0.0008
54.05,C,4.00,4.50,1.70,28.850,0.0008
54.05,D,0.50,0.80,0.10,28.850,0.2119
54.05,D,0.50,0.80,1.10,28.850,0.0306
54.05,D,0.50,0.80,1.70,28.850,0.0473
55.2,A,4.00,2.00,0.10,28.850,0.2522
55.2,A,4.00,2.00,1.10,28.850,0.1552
55.2,A,4.00,2.00,1.70,28.850,0.0969
55.2,B,7.50,0.80,0.10,28.850,0.2140
55.2,B,7.50,0.80,1.10,28.850,0.0309
55.2,B,7.50,0.80,1.70,28.850,0.0477
55.2,C,4.00,4.50,0.10,28.850,0.2137
55.2,C,4.00,4.50,1.10,28.850,0.0008
55.2,C,4.00,4.50,1.70,28.850,0.0008
55.2,D,0.50,0.80,0.10,28.850,0.2140
55.2,D,0.50,0.80,1.10,28.850,0.0309
55.2,D,0.50,0.80,1.70,28.850,0.0477
56.35,A,4.00,2.00,0.10,28.850,0.2546
56.35,A,4.00,2.00,1.10,28.850,0.1567
56.35,A,4.00,2.00,1.70,28.850,0.0979
56.35,B,7.50,0.80,0.10,28.850,0.2160
56.35,B,7.50,0.80,1.10,28.850,0.0312
56.35,B,7.50,0.80,1.70,28.850,0.0482
56.35,C,4.00,4.50,0.10,28.850,0.2157
56.35,C,4.00,4.50,1.10,28.850,0.0008
56.35,C,4.00,4.50,1.70,28.850,0.0008
56.35,D,0.50,0.80,0.10,28.850,0.2160
56.35,D,0.50,0.80,1.10,28.850,0.0312
56.35,D,0.50,0.80,1.70,28.850,0.0482
57.5,A,4.00,2.00,0.10,28.850,0.2570
57.5,A,4.00,2.00,1.10,28.850,0.1581
57.5,A,4.00,2.00,1.70,28.850,0.0988
57.5,B,7.50,0.80,0.10,28.850,0.2180
57.5,B,7.50,0.80,1.10,28.850,0.0315
57.5,B,7.50,0.80,1.70,28.850,0.0486
57.5,C,4.00,4.50,0.10,28.850,0.2177
57.5,C,4.00,4.50,1.10,28.850,0.0008
57.5,C,4.00,4.50,1.70,28.850,0.0008
57.5,D,0.50,0.80,0.10,28.850,0.2180
57.5,D,0.50,0.80,1.10,28.850,0.0315
57.5,D,0.50,0.80,1.70,28.850,0.0486
58.65,A,4.00,2.00,0.10,28.850,0.2593
58.65,A,4.00,2.00,1.10,28.850,0.1595
58.65,A,4.00,2.00,1.70,28.850,0.0996
58.65,B,7.50,0.80,0.10,28.850,0.2200
58.65,B,7.50,0.80,1.10,28.850,0.0317
58.65,B,7.50,0.80,1.70,28.850,0.0491
58.65,C,4.00,4.50,0.10,28.850,0.2196
58.65,C,4.00,4.50,1.10,28.850,0.0008
58.65,C,4.00,4.50,1.70,28.850,0.0008
58.65,D,0.50,0.80,0.10,28.850,0.2200
58.65,D,0.50,0.80,1.10,28.850,0.0317
58.65,D,0.50,0.80,1.70,28.850,0.0491
59.8,A,4.00,2.00,0.10,28.850,0.2615
59.8,A,4.00,2.00,1.10,28.850,0.1609
59.8,A,4.00,2.00,1.70,28.850,0.1005
59.8,B,7.50,0.80,0.10,28.850,0.2218
59.8,B,7.50,0.80,1.10,28.850,0.0320
59.8,B,7.50,0.80,1.70,28.850,0.0495
59.8,C,4.00,4.50,0.10,28.850,0.2215
59.8,C,4.00,4.50,1.10,28.850,0.0008
59.8,C,4.00,4.50,1.70,28.850,0.0008
59.8,D,0.50,0.80,0.10,28.850,0.2218
59.8,D,0.50,0.80,1.10,28.850,0.0320
59.8,D,0.50,0.80,1.70,28.850,0.0495
60.95,A,4.00,2.00,0.10,28.850,0.2636
60.95,A,4.00,2.00,1.10,28.850,0.1622
60.95,A,4.00,2.00,1.70,28.850,0.1013
60.95,B,7.50,0.80,0.10,28.850,0.2236
60.95,B,7.50,0.80,1.10,28.850,0.0323
60.95,B,7.50,0.80,1.70,28.850,0.0499
60.95,C,4.00,4.50,0.10,28.850,0.2233
60.95,C,4.00,4.50,1.10,28.850,0.0008
60.95,C,4.00,4.50,1.70,28.850,0.0008
60.95,D,0.50,0.80,0.10,28.850,0.2236
60.95,D,0.50,0.80,1.10,28.850,0.0323
60.95,D,0.50,0.80,1.70,28.850,0.0499
62.1,A,4.00,2.00,0.10,28.850,0.2657
62.1,A,4.00,2.00,1.10,28.850,0.1635
62.1,A,4.00,2.00,1.70,28.850,0.1021
62.1,B,7.50,0.80,0.10,28.850,0.2254
62.1,B,7.50,0.80,1.10,28.850,0.0325
62.1,B,7.50,0.80,1.70,28.850,0.0503
62.1,C,4.00,4.50,0.10,28.850,0.2251
62.1,C,4.00,4.50,1.10,28.850,0.0008
62.1,C,4.00,4.50,1.70,28.850,0.0008
62.1,D,0.50,0.80,0.10,28.850,0.2254
62.1,D,0.50,0.80,1.10,28.850,0.0325
62.1,D,0.50,0.80,1.70,28.850,0.0503
63.25,A,4.00,2.00,0.10,28.850,0.2677
63.25,A,4.00,2.00,1.10,28.850,0.1647
63.25,A,4.00,2.00,1.70,28.850,0.1029
63.25,B,7.50,0.80,0.10,28.850,0.2271
63.25,B,7.50,0.80,1.10,28.850,0.0328
63.25,B,7.50,0.80,1.70,28.850,0.0507
63.25,C,4.00,4.50,0.10,28.850,0.2268
63.25,C,4.00,4.50,1.10,28.850,0.0008
63.25,C,4.00,4.50,1.70,28.850,0.0008
63.25,D,0.50,0.80,0.10,28.850,0.2271
63.25,D,0.50,0.80,1.10,28.850,0.0328
63.25,D,0.50,0.80,1.70,28.850,0.0507
64.4,A,4.00,2.00,0.10,28.850,0.2697
64.4,A,4.00,2.00,1.10,28.850,0.1659
64.4,A,4.00,2.00,1.70,28.850,0.1036
64.4,B,7.50,0.80,0.10,28.850,0.2288
64.4,B,7.50,0.80,1.10,28.850,0.0330
64.4,B,7.50,0.80,1.70,28.850,0.0510
64.4,C,4.00,4.50,0.10,28.850,0.2285
64.4,C,4.00,4.50,1.10,28.850,0.0008
64.4,C,4.00,4.50,1.70,28.850,0.0009
64.4,D,0.50,0.80,0.10,28.850,0.2288
64.4,D,0.50,0.80,1.10,28.850,0.0330
64.4,D,0.50,0.80,1.70,28.850,0.0510
65.55,A,4.00,2.00,0.10,28.850,0.2716
65.55,A,4.00,2.00,1.10,28.850,0.1671
65.55,A,4.00,2.00,1.70,28.850,0.1044
65.55,B,7.50,0.80,0.10,28.850,0.2304
65.55,B,7.50,0.80,1.10,28.850,0.0333
65.55,B,7.50,0.80,1.70,28.850,0.0514
65.55,C,4.00,4.50,0.10,28.850,0.2301
65.55,C,4.00,4.50,1.10,28.850,0.0008
65.55,C,4.00,4.50,1.70,28.850,0.0009
65.55,D,0.50,0.80,0.10,28.850,0.2304
65.55,D,0.50,0.80,1.10,28.850,0.0333
65.55,D,0.50,0.80,1.70,28.850,0.0514
66.7,A,4.00,2.00,0.10,28.850,0.2734
66.7,A,4.00,2.00,1.10,28.850,0.1683
66.7,A,4.00,2.00,1.70,28.850,0.1051
66.7,B,7.50,0.80,0.10,28.850,0.2320
66.7,B,7.50,0.80,1.10,28.850,0.0335
66.7,B,7.50,0.80,1.70,28.850,0.0517
66.7,C,4.00,4.50,0.10,28.850,0.2317
66.7,C,4.00,4.50,1.10,28.850,0.0008
66.7,C,4.00,4.50,1.70,28.850,0.0009
66.7,D,0.50,0.80,0.10,28.850,0.2320
66.7,D,0.50,0.80,1.10,28.850,0.0335
66.7,D,0.50,0.80,1.70,28.850,0.0517
67.85,A,4.00,2.00,0.10,28.850,0.2752
67.85,A,4.00,2.00,1.10,28.850,0.1694
67.85,A,4.00,2.00,1.70,28.850,0.1058
67.85,B,7.50,0.80,0.10,28.850,0.2335
67.85,B,7.50,0.80,1.10,28.850,0.0337
67.85,B,7.50,0.80,1.70,28.850,0.0521
67.85,C,4.00,4.50,0.10,28.850,0.2332
67.85,C,4.00,4.50,1.10,28.850,0.0008
67.85,C,4.00,4.50,1.70,28.850,0.0009
67.85,D,0.50,0.80,0.10,28.850,0.2335
67.85,D,0.50,0.80,1.10,28.850,0.0337
67.85,D,0.50,0.80,1.70,28.850,0.0521
69.0,A,4.00,2.00,0.10,28.850,0.2770
69.0,A,4.00,2.00,1.10,28.850,0.1705
69.0,A,4.00,2.00,1.70,28.850,0.1064
69.0,B,7.50,0.80,0.10,28.850,0.2350
69.0,B,7.50,0.80,1.10,28.850,0.0339
69.0,B,7.50,0.80,1.70,28.850,0.0524
69.0,C,4.00,4.50,0.10,28.850,0.2347
69.0,C,4.00,4.50,1.10,28.850,0.0008
69.0,C,4.00,4.50,1.70,28.850,0.0009
69.0,D,0.50,0.80,0.10,28.850,0.2350
69.0,D,0.50,0.80,1.10,28.850,0.0339
69.0,D,0.50,0.80,1.70,28.850,0.0524
70.15,A,4.00,2.00,0.10,28.850,0.2787
70.15,A,4.00,2.00,1.10,28.850,0.1715
70.15,A,4.00,2.00,1.70,28.850,0.1071
70.15,B,7.50,0.80,0.10,28.850,0.2364
70.15,B,7.50,0.80,1.10,28.850,0.0341
70.15,B,7.50,0.80,1.70,28.850,0.0527
70.15,C,4.00,4.50,0.10,28.850,0.2361
70.15,C,4.00,4.50,1.10,28.850,0.0008
70.15,C,4.00,4.50,1.70,28.850,0.0009
70.15,D,0.50,0.80,0.10,28.850,0.2364
70.15,D,0.50,0.80,1.10,28.850,0.0341
70.15,D,0.50,0.80,1.70,28.850,0.0527
71.3,A,4.00,2.00,0.10,28.850,0.2803
71.3,A,4.00,2.00,1.10,28.850,0.1725
71.3,A,4.00,2.00,1.70,28.850,0.1077
71.3,B,7.50,0.80,0.10,28.850,0.2378
71.3,B,7.50,0.80,1.10,28.850,0.0343
71.3,B,7.50,0.80,1.70,28.850,0.0530
71.3,C,4.00,4.50,0.10,28.850,0.2375
71.3,C,4.00,4.50,1.10,28.850,0.0009
71.3,C,4.00,4.50,1.70,28.850,0.0009
71.3,D,0.50,0.80,0.10,28.850,0.2378
71.3,D,0.50,0.80,1.10,28.850,0.0343
71.3,D,0.50,0.80,1.70,28.850,0.0530
72.45,A,4.00,2.00,0.10,28.850,0.2819
72.45,A,4.00,2.00,1.10,28.850,0.1735
72.45,A,4.00,2.00,1.70,28.850,0.1084
72.45,B,7.50,0.80,0.10,28.850,0.2392
72.45,B,7.50,0.80,1.10,28.850,0.0345
72.45,B,7.50,0.80,1.70,28.850,0.0534
72.45,C,4.00,4.50,0.10,28.850,0.2389
72.45,C,4.00,4.50,1.10,28.850,0.0009
72.45,C,4.00,4.50,1.70,28.850,0.0009
72.45,D,0.50,0.80,0.10,28.850,0.2392
72.45,D,0.50,0.80,1.10,28.850,0.0345
72.45,D,0.50,0.80,1.70,28.850,0.0534
73.6,A,4.00,2.00,0.10,28.850,0.2835
73.6,A,4.00,2.00,1.10,28.850,0.1745
73.6,A,4.00,2.00,1.70,28.850,0.1090
73.6,B,7.50,0.80,0.10,28.850,0.2405
73.6,B,7.50,0.80,1.10,28.850,0.0347
73.6,B,7.50,0.80,1.70,28.850,0.0536
73.6,C,4.00,4.50,0.10,28.850,0.2402
73.6,C,4.00,4.50,1.10,28.850,0.0009
73.6,C,4.00,4.50,1.70,28.850,0.0009
73.6,D,0.50,0.80,0.10,28.850,0.2405
73.6,D,0.50,0.80,1.10,28.850,0.0347
73.6,D,0.50,0.80,1.70,28.850,0.0536
74.75,A,4.00,2.00,0.10,28.850,0.2850
74.75,A,4.00,2.00,1.10,28.850,0.1754
74.75,A,4.00,2.00,1.70,28.850,0.1095
74.75,B,7.50,0.80,0.10,28.850,0.2418
74.75,B,7.50,0.80,1.10,28.850,0.0349
74.75,B,7.50,0.80,1.70,28.850,0.0539
74.75,C,4.00,4.50,0.10,28.850,0.2415
74.75,C,4.00,4.50,1.10,28.850,0.0009
74.75,C,4.00,4.50,1.70,28.850,0.0009
74.75,D,0.50,0.80,0.10,28.850,0.2418
74.75,D,0.50,0.80,1.10,28.850,0.0349
74.75,D,0.50,0.80,1.70,28.850,0.0539
75.9,A,4.00,2.00,0.10,28.850,0.2865
75.9,A,4.00,2.00,1.10,28.850,0.1763
75.9,A,4.00,2.00,1.70,28.850,0.1101
75.9,B,7.50,0.80,0.10,28.850,0.2431
75.9,B,7.50,0.80,1.10,28.850,0.0351
75.9,B,7.50,0.80,1.70,28.850,0.0542
75.9,C,4.00,4.50,0.10,28.850,0.2427
75.9,C,4.00,4.50,1.10,28.850,0.0009
75.9,C,4.00,4.50,1.70,28.850,0.0009
75.9,D,0.50,0.80,0.10,28.850,0.2431
75.9,D,0.50,0.80,1.10,28.850,0.0351
75.9,D,0.50,0.80,1.70,28.850,0.0542
77.05,A,4.00,2.00,0.10,28.850,0.2879
77.05,A,4.00,2.00,1.10,28.850,0.1772
77.05,A,4.00,2.00,1.70,28.850,0.1107
77.05,B,7.50,0.80,0.10,28.850,0.2443
77.05,B,7.50,0.80,1.10,28.850,0.0353
77.05,B,7.50,0.80,1.70,28.850,0.0545
77.05,C,4.00,4.50,0.10,28.850,0.2439
77.05,C,4.00,4.50,1.10,28.850,0.0009
77.05,C,4.00,4.50,1.70,28.850,0.0009
77.05,D,0.50,0.80,0.10,28.850,0.2443
77.05,D,0.50,0.80,1.10,28.850,0.0353
77.05,D,0.50,0.80,1.70,28.850,0.0545
78.2,A,4.00,2.00,0.10,28.850,0.2893
78.2,A,4.00,2.00,1.10,28.850,0.1780
78.2,A,4.00,2.00,1.70,28.850,0.1112
78.2,B,7.50,0.80,0.10,28.850,0.2455
78.2,B,7.50,0.80,1.10,28.850,0.0354
78.2,B,7.50,0.80,1.70,28.850,0.0547
78.2,C,4.00,4.50,0.10,28.850,0.2451
78.2,C,4.00,4.50,1.10,28.850,0.0009
78.2,C,4.00,4.50,1.70,28.850,0.0009
78.2,D,0.50,0.80,0.10,28.850,0.2455
78.2,D,0.50,0.80,1.10,28.850,0.0354
78.2,D,0.50,0.80,1.70,28.850,0.0547
79.35,A,4.00,2.00,0.10,28.850,0.2907
79.35,A,4.00,2.00,1.10,28.850,0.1789
79.35,A,4.00,2.00,1.70,28.850,0.1117
79.35,B,7.50,0.80,0.10,28.850,0.2466
79.35,B,7.50,0.80,1.10,28.850,0.0356
79.35,B,7.50,0.80,1.70,28.850,0.0550
79.35,C,4.00,4.50,0.10,28.850,0.2463
79.35,C,4.00,4.50,1.10,28.850,0.0009
79.35,C,4.00,4.50,1.70,28.850,0.0009
79.35,D,0.50,0.80,0.10,28.850,0.2466
79.35,D,0.50,0.80,1.10,28.850,0.0356
79.35,D,0.50,0.80,1.70,28.850,0.0550
80.5,A,4.00,2.00,0.10,28.850,0.2920
80.5,A,4.00,2.00,1.10,28.850,0.1797
80.5,A,4.00,2.00,1.70,28.850,0.1122
80.5,B,7.50,0.80,0.10,28.850,0.2477
80.5,B,7.50,0.80,1.10,28.850,0.0358
80.5,B,7.50,0.80,1.70,28.850,0.0553
80.5,C,4.00,4.50,0.10,28.850,0.2474
80.5,C,4.00,4.50,1.10,28.850,0.0009
80.5,C,4.00,4.50,1.70,28.850,0.0009
80.5,D,0.50,0.80,0.10,28.850,0.2477
80.5,D,0.50,0.80,1.10,28.850,0.0358
80.5,D,0.50,0.80,1.70,28.850,0.0553
81.65,A,4.00,2.00,0.10,28.850,0.2933
81.65,A,4.00,2.00,1.10,28.850,0.1805
81.65,A,4.00,2.00,1.70,28.850,0.1127
81.65,B,7.50,0.80,0.10,28.850,0.2488
81.65,B,7.50,0.80,1.10,28.850,0.0359
81.65,B,7.50,0.80,1.70,28.850,0.0555
81.65,C,4.00,4.50,0.10,28.850,0.2485
81.65,C,4.00,4.50,1.10,28.850,0.0009
81.65,C,4.00,4.50,1.70,28.850,0.0009
81.65,D,0.50,0.80,0.10,28.850,0.2488
81.65,D,0.50,0.80,1.10,28.850,0.0359
81.65,D,0.50,0.80,1.70,28.850,0.0555
82.8,A,4.00,2.00,0.10,28.850,0.2945
82.8,A,4.00,2.00,1.10,28.850,0.1812
82.8,A,4.00,2.00,1.70,28.850,0.1132
82.8,B,7.50,0.80,0.10,28.850,0.2499
82.8,B,7.50,0.80,1.10,28.850,0.0361
82.8,B,7.50,0.80,1.70,28.850,0.0557
82.8,C,4.00,4.50,0.10,28.850,0.2495
82.8,C,4.00,4.50,1.10,28.850,0.0009
82.8,C,4.00,4.50,1.70,28.850,0.0009
82.8,D,0.50,0.80,0.10,28.850,0.2499
82.8,D,0.50,0.80,1.10,28.850,0.0361
82.8,D,0.50,0.80,1.70,28.850,0.0557
83.95,A,4.00,2.00,0.10,28.850,0.2957
83.95,A,4.00,2.00,1.10,28.850,0.1820
83.95,A,4.00,2.00,1.70,28.850,0.1136
83.95,B,7.50,0.80,0.10,28.850,0.2509
83.95,B,7.50,0.80,1.10,28.850,0.0362
83.95,B,7.50,0.80,1.70,28.850,0.0560
83.95,C,4.00,4.50,0.10,28.850,0.2505
83.95,C,4.00,4.50,1.10,28.850,0.0009
83.95,C,4.00,4.50,1.70,28.850,0.0009
83.95,D,0.50,0.80,0.10,28.850,0.2509
83.95,D,0.50,0.80,1.10,28.850,0.0362
83.95,D,0.50,0.80,1.70,28.850,0.0560
85.1,A,4.00,2.00,0.10,28.850,0.2969
85.1,A,4.00,2.00,1.10,28.850,0.1827
85.1,A,4.00,2.00,1.70,28.850,0.1141
85.1,B,7.50,0.80,0.10,28.850,0.2519
85.1,B,7.50,0.80,1.10,28.850,0.0364
85.1,B,7.50,0.80,1.70,28.850,0.0562
85.1,C,4.00,4.50,0.10,28.850,0.2515
85.1,C,4.00,4.50,1.10,28.850,0.0009
85.1,C,4.00,4.50,1.70,28.850,0.0009
85.1,D,0.50,0.80,0.10,28.850,0.2519
85.1,D,0.50,0.80,1.10,28.850,0.0364
85.1,D,0.50,0.80,1.70,28.850,0.0562
86.25,A,4.00,2.00,0.10,28.850,0.2980
86.25,A,4.00,2.00,1.10,28.850,0.1834
86.25,A,4.00,2.00,1.70,28.850,0.1145
86.25,B,7.50,0.80,0.10,28.850,0.2528
86.25,B,7.50,0.80,1.10,28.850,0.0365
86.25,B,7.50,0.80,1.70,28.850,0.0564
86.25,C,4.00,4.50,0.10,28.850,0.2525
86.25,C,4.00,4.50,1.10,28.850,0.0009
86.25,C,4.00,4.50,1.70,28.850,0.0009
86.25,D,0.50,0.80,0.10,28.850,0.2528
86.25,D,0.50,0.80,1.10,28.850,0.0365
86.25,D,0.50,0.80,1.70,28.850,0.0564
87.4,A,4.00,2.00,0.10,28.850,0.2991
87.4,A,4.00,2.00,1.10,28.850,0.1841
87.4,A,4.00,2.00,1.70,28.850,0.1150
87.4,B,7.50,0.80,0.10,28.850,0.2538
87.4,B,7.50,0.80,1.10,28.850,0.0366
87.4,B,7.50,0.80,1.70,28.850,0.0566
87.4,C,4.00,4.50,0.10,28.850,0.2534
87.4,C,4.00,4.50,1.10,28.850,0.0009
87.4,C,4.00,4.50,1.70,28.850,0.0009
87.4,D,0.50,0.80,0.10,28.850,0.2538
87.4,D,0.50,0.80,1.10,28.850,0.0366
87.4,D,0.50,0.80,1.70,28.850,0.0566
88.55,A,4.00,2.00,0.10,28.850,0.3002
88.55,A,4.00,2.00,1.10,28.850,0.1847
88.55,A,4.00,2.00,1.70,28.850,0.1154
88.55,B,7.50,0.80,0.10,28.850,0.2547
88.55,B,7.50,0.80,1.10,28.850,0.0368
88.55,B,7.50,0.80,1.70,28.850,0.0568
88.55,C,4.00,4.50,0.10,28.850,0.2543
88.55,C,4.00,4.50,1.10,28.850,0.0009
88.55,C,4.00,4.50,1.70,28.850,0.0009
88.55,D,0.50,0.80,0.10,28.850,0.2547
88.55,D,0.50,0.80,1.10,28.850,0.0368
88.55,D,0.50,0.80,1.70,28.850,0.0568
89.7,A,4.00,2.00,0.10,28.850,0.3012
89.7,A,4.00,2.00,1.10,28.850,0.1854
89.7,A,4.00,2.00,1.70,28.850,0.1158
89.7,B,7.50,0.80,0.10,28.850,0.2556
89.7,B,7.50,0.80,1.10,28.850,0.0369
89.7,B,7.50,0.80,1.70,28.850,0.0570
89.7,C,4.00,4.50,0.10,28.850,0.2552
89.7,C,4.00,4.50,1.10,28.850,0.0009
89.7,C,4.00,4.50,1.70,28.850,0.0010
89.7,D,0.50,0.80,0.10,28.850,0.2556
89.7,D,0.50,0.80,1.10,28.850,0.0369
89.7,D,0.50,0.80,1.70,28.850,0.0570
90.85,A,4.00,2.00,0.10,28.850,0.3023
90.85,A,4.00,2.00,1.10,28.850,0.1860
90.85,A,4.00,2.00,1.70,28.850,0.1162
90.85,B,7.50,0.80,0.10,28.850,0.2564
90.85,B,7.50,0.80,1.10,28.850,0.0370
90.85,B,7.50,0.80,1.70,28.850,0.0572
90.85,C,4.00,4.50,0.10,28.850,0.2561
90.85,C,4.00,4.50,1.10,28.850,0.0009
90.85,C,4.00,4.50,1.70,28.850,0.0010
90.85,D,0.50,0.80,0.10,28.850,0.2564
90.85,D,0.50,0.80,1.10,28.850,0.0370
90.85,D,0.50,0.80,1.70,28.850,0.0572
92.0,A,4.00,2.00,0.10,28.850,0.3032
92.0,A,4.00,2.00,1.10,28.850,0.1866
92.0,A,4.00,2.00,1.70,28.850,0.1165
92.0,B,7.50,0.80,0.10,28.850,0.2573
92.0,B,7.50,0.80,1.10,28.850,0.0371
92.0,B,7.50,0.80,1.70,28.850,0.0574
92.0,C,4.00,4.50,0.10,28.850,0.2569
92.0,C,4.00,4.50,1.10,28.850,0.0009
92.0,C,4.00,4.50,1.70,28.850,0.0010
92.0,D,0.50,0.80,0.10,28.850,0.2573
92.0,D,0.50,0.80,1.10,28.850,0.0371
92.0,D,0.50,0.80,1.70,28.850,0.0574
93.15,A,4.00,2.00,0.10,28.850,0.3042
93.15,A,4.00,2.00,1.10,28.850,0.1872
93.15,A,4.00,2.00,1.70,28.850,0.1169
93.15,B,7.50,0.80,0.10,28.850,0.2581
93.15,B,7.50,0.80,1.10,28.850,0.0373
93.15,B,7.50,0.80,1.70,28.850,0.0576
93.15,C,4.00,4.50,0.10,28.850,0.2577
93.15,C,4.00,4.50,1.10,28.850,0.0009
93.15,C,4.00,4.50,1.70,28.850,0.0010
93.15,D,0.50,0.80,0.10,28.850,0.2581
93.15,D,0.50,0.80,1.10,28.850,0.0373
93.15,D,0.50,0.80,1.70,28.850,0.0576
94.3,A,4.00,2.00,0.10,28.850,0.3051
94.3,A,4.00,2.00,1.10,28.850,0.1878
94.3,A,4.00,2.00,1.70,28.850,0.1173
94.3,B,7.50,0.80,0.10,28.850,0.2589
94.3,B,7.50,0.80,1.10,28.850,0.0374
94.3,B,7.50,0.80,1.70,28.850,0.0577
94.3,C,4.00,4.50,0.10,28.850,0.2585
94.3,C,4.00,4.50,1.10,28.850,0.0009
94.3,C,4.00,4.50,1.70,28.850,0.0010
94.3,D,0.50,0.80,0.10,28.850,0.2589
94.3,D,0.50,0.80,1.10,28.850,0.0374
94.3,D,0.50,0.80,1.70,28.850,0.0577
95.45,A,4.00,2.00,0.10,28.850,0.3060
95.45,A,4.00,2.00,1.10,28.850,0.1883
95.45,A,4.00,2.00,1.70,28.850,0.1176
95.45,B,7.50,0.80,0.10,28.850,0.2596
95.45,B,7.50,0.80,1.10,28.850,0.0375
95.45,B,7.50,0.80,1.70,28.850,0.0579
95.45,C,4.00,4.50,0.10,28.850,0.2593
95.45,C,4.00,4.50,1.10,28.850,0.0009
95.45,C,4.00,4.50,1.70,28.850,0.0010
95.45,D,0.50,0.80,0.10,28.850,0.2596
95.45,D,0.50,0.80,1.10,28.850,0.0375
95.45,D,0.50,0.80,1.70,28.850,0.0579
96.6,A,4.00,2.00,0.10,28.850,0.3069
96.6,A,4.00,2.00,1.10,28.850,0.1889
96.6,A,4.00,2.00,1.70,28.850,0.1179
96.6,B,7.50,0.80,0.10,28.850,0.2604
96.6,B,7.50,0.80,1.10,28.850,0.0376
96.6,B,7.50,0.80,1.70,28.850,0.0581
96.6,C,4.00,4.50,0.10,28.850,0.2600
96.6,C,4.00,4.50,1.10,28.850,0.0009
96.6,C,4.00,4.50,1.70,28.850,0.0010
96.6,D,0.50,0.80,0.10,28.850,0.2604
96.6,D,0.50,0.80,1.10,28.850,0.0376
96.6,D,0.50,0.80,1.70,28.850,0.0581
97.75,A,4.00,2.00,0.10,28.850,0.3078
97.75,A,4.00,2.00,1.10,28.850,0.1894
97.75,A,4.00,2.00,1.70,28.850,0.1183
97.75,B,7.50,0.80,0.10,28.850,0.2611
97.75,B,7.50,0.80,1.10,28.850,0.0377
97.75,B,7.50,0.80,1.70,28.850,0.0582
97.75,C,4.00,4.50,0.10,28.850,0.2607
97.75,C,4.00,4.50,1.10,28.850,0.0009
97.75,C,4.00,4.50,1.70,28.850,0.0010
97.75,D,0.50,0.80,0.10,28.850,0.2611
