x,y,z,T,Ux,Uy,Uz,p,source
5.0500,1.0500,1.2500,302.008,-0.0910,0.0019,0.1392,100017.00,vane25
5.1500,1.0500,1.2500,302.009,-0.0971,0.0079,0.1398,100017.00,vane25
5.2500,1.0500,1.2500,302.010,-0.1018,0.0146,0.1404,100017.00,vane25
5.3500,1.0500,1.2500,302.011,-0.1053,0.0215,0.1411,100017.00,vane25
5.4500,1.0500,1.2500,302.012,-0.1074,0.0283,0.1417,100017.00,vane25
5.5500,1.0500,1.2500,302.013,-0.1084,0.0344,0.1421,100017.00,vane25
5.6500,1.0500,1.2500,302.013,-0.1090,0.0393,0.1422,100017.00,vane25
5.7500,1.0500,1.2500,302.009,-0.1096,0.0421,0.1418,100017.00,vane25
2.2500,1.1500,1.2500,301.992,0.1069,0.0433,0.1433,100017.00,vane25
2.3500,1.1500,1.2500,302.006,0.1045,0.0405,0.1435,100017.00,vane25
2.4500,1.1500,1.2500,302.011,0.1025,0.0360,0.1426,100017.00,vane25
2.5500,1.1500,1.2500,302.013,0.1005,0.0307,0.1415,100017.00,vane25
2.6500,1.1500,1.2500,302.014,0.0982,0.0251,0.1403,100017.00,vane25
2.7500,1.1500,1.2500,302.014,0.0950,0.0194,0.1393,100017.00,vane25
2.8500,1.1500,1.2500,302.013,0.0908,0.0139,0.1386,100017.00,vane25
2.9500,1.1500,1.2500,302.013,0.0856,0.0088,0.1381,100017.00,vane25
3.0500,1.1500,1.2500,302.013,0.0794,0.0044,0.1379,100017.00,vane25
3.1500,1.1500,1.2500,302.013,0.0724,0.0007,0.1378,100017.00,vane25
3.2500,1.1500,1.2500,302.013,0.0646,-0.0021,0.1379,100017.00,vane25
3.3500,1.1500,1.2500,302.014,0.0560,-0.0039,0.1381,100017.00,vane25
3.4500,1.1500,1.2500,302.014,0.0469,-0.0048,0.1382,100017.00,vane25
3.5500,1.1500,1.2500,302.014,0.0374,-0.0048,0.1381,100017.00,vane25
3.6500,1.1500,1.2500,302.014,0.0278,-0.0040,0.1377,100017.00,vane25
3.7500,1.1500,1.2500,302.015,0.0185,-0.0025,0.1369,100017.00,vane25
3.8500,1.1500,1.2500,302.015,0.0099,-0.0007,0.1358,100017.00,vane25
3.9500,1.1500,1.2500,302.015,0.0031,0.0009,0.1345,100017.00,vane25
4.0500,1.1500,1.2500,302.015,-0.0031,0.0009,0.1345,100017.00,vane25
4.1500,1.1500,1.2500,302.015,-0.0099,-0.0007,0.1358,100017.00,vane25
4.2500,1.1500,1.2500,302.015,-0.0185,-0.0025,0.1369,100017.00,vane25
4.3500,1.1500,1.2500,302.014,-0.0278,-0.0040,0.1377,100017.00,vane25
4.4500,1.1500,1.2500,302.014,-0.0374,-0.0048,0.1381,100017.00,vane25
4.5500,1.1500,1.2500,302.014,-0.0469,-0.0048,0.1382,100017.00,vane25
4.6500,1.1500,1.2500,302.014,-0.0560,-0.0039,0.1381,100017.00,vane25
4.7500,1.1500,1.2500,302.013,-0.0646,-0.0021,0.1379,100017.00,vane25
4.8500,1.1500,1.2500,302.013,-0.0724,0.0007,0.1378,100017.00,vane25
4.9500,1.1500,1.2500,302.013,-0.0794,0.0044,0.1379,100017.00,vane25
5.0500,1.1500,1.2500,302.013,-0.0856,0.0088,0.1381,100017.00,vane25
5.1500,1.1500,1.2500,302.013,-0.0908,0.0139,0.1386,100017.00,vane25
5.2500,1.1500,1.2500,302.014,-0.0950,0.0194,0.1393,100017.00,vane25
5.3500,1.1500,1.2500,302.014,-0.0982,0.0251,0.1403,100017.00,vane25
5.4500,1.1500,1.2500,302.013,-0.1005,0.0307,0.1415,100017.00,vane25
5.5500,1.1500,1.2500,302.011,-0.1025,0.0360,0.1426,100017.00,vane25
5.6500,1.1500,1.2500,302.006,-0.1045,0.0405,0.1435,100017.00,vane25
5.7500,1.1500,1.2500,301.992,-0.1069,0.0433,0.1433,100017.00,vane25
2.2500,1.2500,1.2500,301.947,0.1012,0.0459,0.1426,100017.00,vane25
2.3500,1.2500,1.2500,301.984,0.0985,0.0426,0.1444,100017.00,vane25
2.4500,1.2500,1.2500,302.002,0.0959,0.0376,0.1437,100017.00,vane25
2.5500,1.2500,1.2500,302.010,0.0938,0.0325,0.1420,100017.00,vane25
2.6500,1.2500,1.2500,302.013,0.0914,0.0275,0.1401,100017.00,vane25
2.7500,1.2500,1.2500,302.014,0.0886,0.0226,0.1385,100017.00,vane25
2.8500,1.2500,1.2500,302.014,0.0851,0.0180,0.1374,100017.00,vane25
2.9500,1.2500,1.2500,302.015,0.0807,0.0137,0.1368,100017.00,vane25
3.0500,1.2500,1.2500,302.014,0.0754,0.0098,0.1366,100017.00,vane25
3.1500,1.2500,1.2500,302.015,0.0693,0.0066,0.1368,100017.00,vane25
3.2500,1.2500,1.2500,302.015,0.0624,0.0042,0.1372,100017.00,vane25
3.3500,1.2500,1.2500,302.015,0.0547,0.0025,0.1377,100017.00,vane25
3.4500,1.2500,1.2500,302.015,0.0464,0.0017,0.1383,100017.00,vane25
3.5500,1.2500,1.2500,302.015,0.0377,0.0015,0.1387,100017.00,vane25
3.6500,1.2500,1.2500,302.015,0.0287,0.0020,0.1389,100017.00,vane25
3.7500,1.2500,1.2500,302.015,0.0198,0.0029,0.1387,100017.00,vane25
3.8500,1.2500,1.2500,302.015,0.0112,0.0040,0.1383,100017.00,vane25
3.9500,1.2500,1.2500,302.015,0.0037,0.0050,0.1377,100017.00,vane25
4.0500,1.2500,1.2500,302.015,-0.0037,0.0050,0.1377,100017.00,vane25
4.1500,1.2500,1.2500,302.015,-0.0112,0.0040,0.1383,100017.00,vane25
4.2500,1.2500,1.2500,302.015,-0.0198,0.0029,0.1387,100017.00,vane25
4.3500,1.2500,1.2500,302.015,-0.0287,0.0020,0.1389,100017.00,vane25
4.4500,1.2500,1.2500,302.015,-0.0377,0.0015,0.1387,100017.00,vane25
4.5500,1.2500,1.2500,302.015,-0.0464,0.0017,0.1383,100017.00,vane25
4.6500,1.2500,1.2500,302.015,-0.0547,0.0025,0.1377,100017.00,vane25
4.7500,1.2500,1.2500,302.015,-0.0624,0.0042,0.1372,100017.00,vane25
4.8500,1.2500,1.2500,302.015,-0.0693,0.0066,0.1368,100017.00,vane25
4.9500,1.2500,1.2500,302.014,-0.0754,0.0098,0.1366,100017.00,vane25
5.0500,1.2500,1.2500,302.015,-0.0807,0.0137,0.1368,100017.00,vane25
5.1500,1.2500,1.2500,302.014,-0.0851,0.0180,0.1374,100017.00,vane25
5.2500,1.2500,1.2500,302.014,-0.0886,0.0226,0.1385,100017.00,vane25
5.3500,1.2500,1.2500,302.013,-0.0914,0.0275,0.1401,100017.00,vane25
5.4500,1.2500,1.2500,302.010,-0.0938,0.0325,0.1420,100017.00,vane25
5.5500,1.2500,1.2500,302.002,-0.0959,0.0376,0.1437,100017.00,vane25
5.6500,1.2500,1.2500,301.984,-0.0985,0.0426,0.1444,100017.00,vane25
5.7500,1.2500,1.2500,301.947,-0.1012,0.0459,0.1426,100017.00,vane25
2.2500,1.3500,1.2500,301.866,0.0893,0.0486,0.1376,100017.00,vane25
2.3500,1.3500,1.2500,301.940,0.0880,0.0447,0.1433,100017.00,vane25
2.4500,1.3500,1.2500,301.981,0.0868,0.0391,0.1443,100017.00,vane25
2.5500,1.3500,1.2500,302.001,0.0857,0.0335,0.1428,100017.00,vane25
2.6500,1.3500,1.2500,302.010,0.0842,0.0285,0.1404,100017.00,vane25
2.7500,1.3500,1.2500,302.013,0.0822,0.0241,0.1382,100017.00,vane25
2.8500,1.3500,1.2500,302.014,0.0796,0.0201,0.1366,100017.00,vane25
2.9500,1.3500,1.2500,302.015,0.0761,0.0164,0.1357,100017.00,vane25
3.0500,1.3500,1.2500,302.015,0.0717,0.0132,0.1355,100017.00,vane25
3.1500,1.3500,1.2500,302.015,0.0665,0.0105,0.1357,100017.00,vane25
3.2500,1.3500,1.2500,302.015,0.0604,0.0083,0.1364,100017.00,vane25
3.3500,1.3500,1.2500,302.015,0.0535,0.0069,0.1373,100017.00,vane25
3.4500,1.3500,1.2500,302.015,0.0459,0.0060,0.1382,100017.00,vane25
3.5500,1.3500,1.2500,302.015,0.0377,0.0058,0.1391,100017.00,vane25
3.6500,1.3500,1.2500,302.015,0.0292,0.0060,0.1398,100017.00,vane25
3.7500,1.3500,1.2500,302.015,0.0206,0.0066,0.1402,100017.00,vane25
3.8500,1.3500,1.2500,302.015,0.0120,0.0073,0.1403,100017.00,vane25
3.9500,1.3500,1.2500,302.015,0.0041,0.0078,0.1401,100017.00,vane25
4.0500,1.3500,1.2500,302.015,-0.0041,0.0078,0.1401,100017.00,vane25
4.1500,1.3500,1.2500,302.015,-0.0120,0.0073,0.1403,100017.00,vane25
4.2500,1.3500,1.2500,302.015,-0.0206,0.0066,0.1402,100017.00,vane25
4.3500,1.3500,1.2500,302.015,-0.0292,0.0060,0.1398,100017.00,vane25
4.4500,1.3500,1.2500,302.015,-0.0377,0.0058,0.1391,100017.00,vane25
4.5500,1.3500,1.2500,302.015,-0.0459,0.0060,0.1382,100017.00,vane25
4.6500,1.3500,1.2500,302.015,-0.0535,0.0069,0.1373,100017.00,vane25
4.7500,1.3500,1.2500,302.015,-0.0604,0.0083,0.1364,100017.00,vane25
4.8500,1.3500,1.2500,302.015,-0.0665,0.0105,0.1357,100017.00,vane25
4.9500,1.3500,1.2500,302.015,-0.0717,0.0132,0.1355,100017.00,vane25
5.0500,1.3500,1.2500,302.015,-0.0761,0.0164,0.1357,100017.00,vane25
5.1500,1.3500,1.2500,302.014,-0.0796,0.0201,0.1366,100017.00,vane25
5.2500,1.3500,1.2500,302.013,-0.0822,0.0241,0.1382,100017.00,vane25
5.3500,1.3500,1.2500,302.010,-0.0842,0.0285,0.1404,100017.00,vane25
5.4500,1.3500,1.2500,302.001,-0.0857,0.0335,0.1428,100017.00,vane25
5.5500,1.3500,1.2500,301.981,-0.0868,0.0391,0.1443,100017.00,vane25
5.6500,1.3500,1.2500,301.940,-0.0880,0.0447,0.1433,100017.00,vane25
5.7500,1.3500,1.2500,301.866,-0.0893,0.0486,0.1376,100017.00,vane25
2.2500,1.4500,1.2500,301.749,0.0657,0.0495,0.1267,100017.00,vane25
2.3500,1.4500,1.2500,301.871,0.0686,0.0445,0.1389,100017.00,vane25
2.4500,1.4500,1.2500,301.944,0.0722,0.0386,0.1435,100017.00,vane25
2.5500,1.4500,1.2500,301.983,0.0743,0.0326,0.1433,100017.00,vane25
2.6500,1.4500,1.2500,302.002,0.0751,0.0275,0.1409,100017.00,vane25
2.7500,1.4500,1.2500,302.010,0.0751,0.0234,0.1382,100017.00,vane25
2.8500,1.4500,1.2500,302.013,0.0740,0.0200,0.1360,100017.00,vane25
2.9500,1.4500,1.2500,302.014,0.0717,0.0170,0.1347,100017.00,vane25
3.0500,1.4500,1.2500,302.015,0.0684,0.0144,0.1344,100017.00,vane25
3.1500,1.4500,1.2500,302.015,0.0640,0.0122,0.1347,100017.00,vane25
3.2500,1.4500,1.2500,302.015,0.0586,0.0105,0.1356,100017.00,vane25
3.3500,1.4500,1.2500,302.015,0.0523,0.0092,0.1367,100017.00,vane25
3.4500,1.4500,1.2500,302.015,0.0453,0.0085,0.1381,100017.00,vane25
3.5500,1.4500,1.2500,302.015,0.0376,0.0082,0.1394,100017.00,vane25
3.6500,1.4500,1.2500,302.015,0.0295,0.0082,0.1405,100017.00,vane25
3.7500,1.4500,1.2500,302.015,0.0211,0.0086,0.1413,100017.00,vane25
3.8500,1.4500,1.2500,302.015,0.0125,0.0090,0.1418,100017.00,vane25
3.9500,1.4500,1.2500,302.015,0.0043,0.0093,0.1420,100017.00,vane25
4.0500,1.4500,1.2500,302.015,-0.0043,0.0093,0.1420,100017.00,vane25
4.1500,1.4500,1.2500,302.015,-0.0125,0.0090,0.1418,100017.00,vane25
4.2500,1.4500,1.2500,302.015,-0.0211,0.0086,0.1413,100017.00,vane25
4.3500,1.4500,1.2500,302.015,-0.0295,0.0082,0.1405,100017.00,vane25
4.4500,1.4500,1.2500,302.015,-0.0376,0.0082,0.1394,100017.00,vane25
4.5500,1.4500,1.2500,302.015,-0.0453,0.0085,0.1381,100017.00,vane25
4.6500,1.4500,1.2500,302.015,-0.0523,0.0092,0.1367,100017.00,vane25
4.7500,1.4500,1.2500,302.015,-0.0586,0.0105,0.1356,100017.00,vane25
4.8500,1.4500,1.2500,302.015,-0.0640,0.0122,0.1347,100017.00,vane25
4.9500,1.4500,1.2500,302.015,-0.0684,0.0144,0.1344,100017.00,vane25
5.0500,1.4500,1.2500,302.014,-0.0717,0.0170,0.1347,100017.00,vane25
5.1500,1.4500,1.2500,302.013,-0.0740,0.0200,0.1360,100017.00,vane25
5.2500,1.4500,1.2500,302.010,-0.0751,0.0234,0.1382,100017.00,vane25
5.3500,1.4500,1.2500,302.002,-0.0751,0.0275,0.1409,100017.00,vane25
5.4500,1.4500,1.2500,301.983,-0.0743,0.0326,0.1433,100017.00,vane25
5.5500,1.4500,1.2500,301.944,-0.0722,0.0386,0.1435,100017.00,vane25
5.6500,1.4500,1.2500,301.871,-0.0686,0.0445,0.1389,100017.00,vane25
5.7500,1.4500,1.2500,301.749,-0.0657,0.0495,0.1267,100017.00,vane25
2.2500,1.5500,1.2500,301.595,0.0240,0.0386,0.1060,100017.00,vane25
2.3500,1.5500,1.2500,301.779,0.0323,0.0384,0.1299,100017.00,vane25
2.4500,1.5500,1.2500,301.892,0.0485,0.0341,0.1406,100017.00,vane25
2.5500,1.5500,1.2500,301.956,0.0574,0.0279,0.1426,100017.00,vane25
2.6500,1.5500,1.2500,301.989,0.0632,0.0230,0.1408,100017.00,vane25
2.7500,1.5500,1.2500,302.004,0.0666,0.0196,0.1378,100017.00,vane25
2.8500,1.5500,1.2500,302.011,0.0680,0.0172,0.1352,100017.00,vane25
2.9500,1.5500,1.2500,302.014,0.0675,0.0153,0.1337,100017.00,vane25
3.0500,1.5500,1.2500,302.015,0.0654,0.0136,0.1332,100017.00,vane25
3.1500,1.5500,1.2500,302.015,0.0619,0.0121,0.1336,100017.00,vane25
3.2500,1.5500,1.2500,302.015,0.0571,0.0108,0.1347,100017.00,vane25
3.3500,1.5500,1.2500,302.015,0.0514,0.0099,0.1361,100017.00,vane25
3.4500,1.5500,1.2500,302.015,0.0448,0.0092,0.1378,100017.00,vane25
3.5500,1.5500,1.2500,302.015,0.0375,0.0089,0.1395,100017.00,vane25
3.6500,1.5500,1.2500,302.015,0.0296,0.0088,0.1410,100017.00,vane25
3.7500,1.5500,1.2500,302.015,0.0213,0.0090,0.1422,100017.00,vane25
3.8500,1.5500,1.2500,302.015,0.0127,0.0092,0.1430,100017.00,vane25
3.9500,1.5500,1.2500,302.015,0.0045,0.0094,0.1434,100017.00,vane25
4.0500,1.5500,1.2500,302.015,-0.0045,0.0094,0.1434,100017.00,vane25
4.1500,1.5500,1.2500,302.015,-0.0127,0.0092,0.1430,100017.00,vane25
4.2500,1.5500,1.2500,302.015,-0.0213,0.0090,0.1422,100017.00,vane25
4.3500,1.5500,1.2500,302.015,-0.0296,0.0088,0.1410,100017.00,vane25
4.4500,1.5500,1.2500,302.015,-0.0375,0.0089,0.1395,100017.00,vane25
4.5500,1.5500,1.2500,302.015,-0.0448,0.0092,0.1378,100017.00,vane25
4.6500,1.5500,1.2500,302.015,-0.0514,0.0099,0.1361,100017.00,vane25
4.7500,1.5500,1.2500,302.015,-0.0571,0.0108,0.1347,100017.00,vane25
4.8500,1.5500,1.2500,302.015,-0.0619,0.0121,0.1336,100017.00,vane25
4.9500,1.5500,1.2500,302.015,-0.0654,0.0136,0.1332,100017.00,vane25
5.0500,1.5500,1.2500,302.014,-0.0675,0.0153,0.1337,100017.00,vane25
5.1500,1.5500,1.2500,302.011,-0.0680,0.0172,0.1352,100017.00,vane25
5.2500,1.5500,1.2500,302.004,-0.0666,0.0196,0.1378,100017.00,vane25
5.3500,1.5500,1.2500,301.989,-0.0632,0.0230,0.1408,100017.00,vane25
5.4500,1.5500,1.2500,301.956,-0.0574,0.0279,0.1426,100017.00,vane25
5.5500,1.5500,1.2500,301.892,-0.0485,0.0341,0.1406,100017.00,vane25
5.6500,1.5500,1.2500,301.779,-0.0323,0.0384,0.1299,100017.00,vane25
5.7500,1.5500,1.2500,301.595,-0.0240,0.0386,0.1060,100017.00,vane25
2.2500,1.6500,1.2500,301.318,-0.0645,-0.0055,0.0388,100017.00,vane25
2.3500,1.6500,1.2500,301.598,-0.0361,0.0104,0.0950,100017.00,vane25
2.4500,1.6500,1.2500,301.809,0.0065,0.0157,0.1269,100017.00,vane25
2.5500,1.6500,1.2500,301.916,0.0307,0.0156,0.1369,100017.00,vane25
2.6500,1.6500,1.2500,301.969,0.0468,0.0136,0.1377,100017.00,vane25
2.7500,1.6500,1.2500,301.995,0.0566,0.0119,0.1356,100017.00,vane25
2.8500,1.6500,1.2500,302.007,0.0620,0.0112,0.1332,100017.00,vane25
2.9500,1.6500,1.2500,302.012,0.0639,0.0110,0.1317,100017.00,vane25
3.0500,1.6500,1.2500,302.014,0.0631,0.0108,0.1314,100017.00,vane25
3.1500,1.6500,1.2500,302.015,0.0603,0.0103,0.1321,100017.00,vane25
3.2500,1.6500,1.2500,302.015,0.0560,0.0096,0.1335,100017.00,vane25
3.3500,1.6500,1.2500,302.015,0.0506,0.0090,0.1353,100017.00,vane25
3.4500,1.6500,1.2500,302.015,0.0443,0.0085,0.1374,100017.00,vane25
3.5500,1.6500,1.2500,302.015,0.0372,0.0081,0.1394,100017.00,vane25
3.6500,1.6500,1.2500,302.015,0.0295,0.0080,0.1412,100017.00,vane25
3.7500,1.6500,1.2500,302.015,0.0214,0.0080,0.1427,100017.00,vane25
3.8500,1.6500,1.2500,302.015,0.0129,0.0080,0.1438,100017.00,vane25
3.9500,1.6500,1.2500,302.015,0.0045,0.0081,0.1442,100017.00,vane25
4.0500,1.6500,1.2500,302.015,-0.0045,0.0081,0.1442,100017.00,vane25
4.1500,1.6500,1.2500,302.015,-0.0129,0.0080,0.1438,100017.00,vane25
4.2500,1.6500,1.2500,302.015,-0.0214,0.0080,0.1427,100017.00,vane25
4.3500,1.6500,1.2500,302.015,-0.0295,0.0080,0.1412,100017.00,vane25
4.4500,1.6500,1.2500,302.015,-0.0372,0.0081,0.1394,100017.00,vane25
4.5500,1.6500,1.2500,302.015,-0.0443,0.0085,0.1374,100017.00,vane25
4.6500,1.6500,1.2500,302.015,-0.0506,0.0090,0.1353,100017.00,vane25
4.7500,1.6500,1.2500,302.015,-0.0560,0.0096,0.1335,100017.00,vane25
4.8500,1.6500,1.2500,302.015,-0.0603,0.0103,0.1321,100017.00,vane25
4.9500,1.6500,1.2500,302.014,-0.0631,0.0108,0.1314,100017.00,vane25
5.0500,1.6500,1.2500,302.012,-0.0639,0.0110,0.1317,100017.00,vane25
5.1500,1.6500,1.2500,302.007,-0.0620,0.0112,0.1332,100017.00,vane25
5.2500,1.6500,1.2500,301.995,-0.0566,0.0119,0.1356,100017.00,vane25
5.3500,1.6500,1.2500,301.969,-0.0468,0.0136,0.1377,100017.00,vane25
5.4500,1.6500,1.2500,301.916,-0.0307,0.0156,0.1369,100017.00,vane25
5.5500,1.6500,1.2500,301.809,-0.0065,0.0157,0.1269,100017.00,vane25
5.6500,1.6500,1.2500,301.598,0.0361,0.0104,0.0950,100017.00,vane25
5.7500,1.6500,1.2500,301.318,0.0645,-0.0055,0.0388,100017.00,vane25
2.2500,1.7500,1.2500,300.961,-0.1477,-0.0416,-0.0690,100017.00,vane25
2.3500,1.7500,1.2500,301.205,-0.1227,-0.0307,-0.0111,100017.00,vane25
2.4500,1.7500,1.2500,301.448,-0.0749,-0.0239,0.0403,100017.00,vane25
2.5500,1.7500,1.2500,301.678,-0.0264,-0.0166,0.0830,100017.00,vane25
2.6500,1.7500,1.2500,301.864,0.0178,-0.0096,0.1129,100017.00,vane25
2.7500,1.7500,1.2500,301.953,0.0424,-0.0037,0.1238,100017.00,vane25
2.8500,1.7500,1.2500,301.991,0.0556,0.0011,0.1267,100017.00,vane25
2.9500,1.7500,1.2500,302.006,0.0611,0.0046,0.1275,100017.00,vane25
3.0500,1.7500,1.2500,302.012,0.0618,0.0066,0.1284,100017.00,vane25
3.1500,1.7500,1.2500,302.014,0.0594,0.0073,0.1299,100017.00,vane25
3.2500,1.7500,1.2500,302.015,0.0553,0.0073,0.1318,100017.00,vane25
3.3500,1.7500,1.2500,302.015,0.0500,0.0070,0.1341,100017.00,vane25
3.4500,1.7500,1.2500,302.015,0.0439,0.0066,0.1365,100017.00,vane25
3.5500,1.7500,1.2500,302.015,0.0369,0.0062,0.1389,100017.00,vane25
3.6500,1.7500,1.2500,302.015,0.0294,0.0059,0.1410,100017.00,vane25
3.7500,1.7500,1.2500,302.015,0.0213,0.0057,0.1428,100017.00,vane25
3.8500,1.7500,1.2500,302.015,0.0129,0.0056,0.1440,100017.00,vane25
3.9500,1.7500,1.2500,302.015,0.0045,0.0056,0.1446,100017.00,vane25
4.0500,1.7500,1.2500,302.015,-0.0045,0.0056,0.1446,100017.00,vane25
4.1500,1.7500,1.2500,302.015,-0.0129,0.0056,0.1440,100017.00,vane25
4.2500,1.7500,1.2500,302.015,-0.0213,0.0057,0.1428,100017.00,vane25
4.3500,1.7500,1.2500,302.015,-0.0294,0.0059,0.1410,100017.00,vane25
4.4500,1.7500,1.2500,302.015,-0.0369,0.0062,0.1389,100017.00,vane25
4.5500,1.7500,1.2500,302.015,-0.0439,0.0066,0.1365,100017.00,vane25
4.6500,1.7500,1.2500,302.015,-0.0500,0.0070,0.1341,100017.00,vane25
4.7500,1.7500,1.2500,302.015,-0.0553,0.0073,0.1318,100017.00,vane25
4.8500,1.7500,1.2500,302.014,-0.0594,0.0073,0.1299,100017.00,vane25
4.9500,1.7500,1.2500,302.012,-0.0618,0.0066,0.1284,100017.00,vane25
5.0500,1.7500,1.2500,302.006,-0.0611,0.0046,0.1275,100017.00,vane25
5.1500,1.7500,1.2500,301.991,-0.0556,0.0011,0.1267,100017.00,vane25
5.2500,1.7500,1.2500,301.953,-0.0424,-0.0037,0.1238,100017.00,vane25
5.3500,1.7500,1.2500,301.864,-0.0178,-0.0096,0.1129,100017.00,vane25
5.4500,1.7500,1.2500,301.678,0.0264,-0.0166,0.0830,100017.00,vane25
5.5500,1.7500,1.2500,301.448,0.0749,-0.0239,0.0403,100017.00,vane25
5.6500,1.7500,1.2500,301.205,0.1227,-0.0307,-0.0111,100017.00,vane25
5.7500,1.7500,1.2500,300.961,0.1477,-0.0416,-0.0690,100017.00,vane25
2.2500,1.8500,1.2500,300.381,-0.2191,-0.0534,-0.2169,100017.00,vane25
2.3500,1.8500,1.2500,300.625,-0.1913,-0.0401,-0.1630,100017.00,vane25
2.4500,1.8500,1.2500,300.862,-0.1512,-0.0344,-0.1095,100017.00,vane25
2.5500,1.8500,1.2500,301.123,-0.1027,-0.0317,-0.0527,100017.00,vane25
2.6500,1.8500,1.2500,301.466,-0.0371,-0.0291,0.0170,100017.00,vane25
2.7500,1.8500,1.2500,301.774,0.0219,-0.0205,0.0756,100017.00,vane25
2.8500,1.8500,1.2500,301.927,0.0500,-0.0121,0.1048,100017.00,vane25
2.9500,1.8500,1.2500,301.983,0.0600,-0.0040,0.1166,100017.00,vane25
3.0500,1.8500,1.2500,302.004,0.0617,0.0011,0.1227,100017.00,vane25
3.1500,1.8500,1.2500,302.011,0.0593,0.0036,0.1266,100017.00,vane25
3.2500,1.8500,1.2500,302.014,0.0550,0.0043,0.1297,100017.00,vane25
3.3500,1.8500,1.2500,302.015,0.0496,0.0042,0.1325,100017.00,vane25
3.4500,1.8500,1.2500,302.015,0.0434,0.0038,0.1353,100017.00,vane25
3.5500,1.8500,1.2500,302.015,0.0365,0.0033,0.1380,100017.00,vane25
3.6500,1.8500,1.2500,302.015,0.0291,0.0028,0.1403,100017.00,vane25
3.7500,1.8500,1.2500,302.015,0.0211,0.0025,0.1423,100017.00,vane25
3.8500,1.8500,1.2500,302.015,0.0128,0.0023,0.1436,100017.00,vane25
3.9500,1.8500,1.2500,302.015,0.0045,0.0022,0.1443,100017.00,vane25
4.0500,1.8500,1.2500,302.015,-0.0045,0.0022,0.1443,100017.00,vane25
4.1500,1.8500,1.2500,302.015,-0.0128,0.0023,0.1436,100017.00,vane25
4.2500,1.8500,1.2500,302.015,-0.0211,0.0025,0.1423,100017.00,vane25
4.3500,1.8500,1.2500,302.015,-0.0291,0.0028,0.1403,100017.00,vane25
4.4500,1.8500,1.2500,302.015,-0.0365,0.0033,0.1380,100017.00,vane25
4.5500,1.8500,1.2500,302.015,-0.0434,0.0038,0.1353,100017.00,vane25
4.6500,1.8500,1.2500,302.015,-0.0496,0.0042,0.1325,100017.00,vane25
4.7500,1.8500,1.2500,302.014,-0.0550,0.0043,0.1297,100017.00,vane25
4.8500,1.8500,1.2500,302.011,-0.0593,0.0036,0.1266,100017.00,vane25
4.9500,1.8500,1.2500,302.004,-0.0617,0.0011,0.1227,100017.00,vane25
5.0500,1.8500,1.2500,301.983,-0.0600,-0.0040,0.1166,100017.00,vane25
5.1500,1.8500,1.2500,301.927,-0.0500,-0.0121,0.1048,100017.00,vane25
5.2500,1.8500,1.2500,301.774,-0.0219,-0.0205,0.0756,100017.00,vane25
5.3500,1.8500,1.2500,301.466,0.0371,-0.0291,0.0170,100017.00,vane25
5.4500,1.8500,1.2500,301.123,0.1027,-0.0317,-0.0527,100017.00,vane25
5.5500,1.8500,1.2500,300.862,0.1512,-0.0344,-0.1095,100017.00,vane25
5.6500,1.8500,1.2500,300.625,0.1913,-0.0401,-0.1630,100017.00,vane25
5.7500,1.8500,1.2500,300.381,0.2191,-0.0534,-0.2169,100017.00,vane25
2.2500,1.9500,1.2500,299.703,-0.2871,-0.0347,-0.3493,100017.00,vane25
2.3500,1.9500,1.2500,299.894,-0.2529,-0.0222,-0.3074,100017.00,vane25
2.4500,1.9500,1.2500,300.129,-0.2152,-0.0144,-0.2580,100017.00,vane25
2.5500,1.9500,1.2500,300.400,-0.1685,-0.0086,-0.2020,100017.00,vane25
2.6500,1.9500,1.2500,300.724,-0.1142,-0.0053,-0.1376,100017.00,vane25
2.7500,1.9500,1.2500,301.119,-0.0521,-0.0049,-0.0617,100017.00,vane25
2.8500,1.9500,1.2500,301.786,0.0434,-0.0040,0.0600,100017.00,vane25
2.9500,1.9500,1.2500,301.928,0.0613,-0.0002,0.0934,100017.00,vane25
3.0500,1.9500,1.2500,301.984,0.0635,0.0022,0.1112,100017.00,vane25
3.1500,1.9500,1.2500,302.005,0.0603,0.0030,0.1206,100017.00,vane25
3.2500,1.9500,1.2500,302.012,0.0551,0.0026,0.1262,100017.00,vane25
3.3500,1.9500,1.2500,302.014,0.0491,0.0017,0.1302,100017.00,vane25
3.4500,1.9500,1.2500,302.015,0.0428,0.0007,0.1336,100017.00,vane25
3.5500,1.9500,1.2500,302.015,0.0359,-0.0002,0.1365,100017.00,vane25
3.6500,1.9500,1.2500,302.015,0.0286,-0.0010,0.1391,100017.00,vane25
3.7500,1.9500,1.2500,302.015,0.0208,-0.0015,0.1411,100017.00,vane25
3.8500,1.9500,1.2500,302.015,0.0125,-0.0019,0.1426,100017.00,vane25
3.9500,1.9500,1.2500,302.015,0.0044,-0.0021,0.1433,100017.00,vane25
4.0500,1.9500,1.2500,302.015,-0.0044,-0.0021,0.1433,100017.00,vane25
4.1500,1.9500,1.2500,302.015,-0.0125,-0.0019,0.1426,100017.00,vane25
4.2500,1.9500,1.2500,302.015,-0.0208,-0.0015,0.1411,100017.00,vane25
4.3500,1.9500,1.2500,302.015,-0.0286,-0.0010,0.1391,100017.00,vane25
4.4500,1.9500,1.2500,302.015,-0.0359,-0.0002,0.1365,100017.00,vane25
