x,y,z,T,Ux,Uy,Uz,p,source
5.0500,2.5500,0.1500,297.654,-0.1203,0.2649,0.0379,100030.00,vane25
5.1500,2.5500,0.1500,297.623,-0.1284,0.2513,0.0313,100030.00,vane25
5.2500,2.5500,0.1500,297.592,-0.1329,0.2360,0.0235,100030.00,vane25
5.3500,2.5500,0.1500,297.570,-0.1350,0.2222,0.0160,100030.00,vane25
5.4500,2.5500,0.1500,297.559,-0.1355,0.2111,0.0098,100030.00,vane25
5.5500,2.5500,0.1500,297.558,-0.1352,0.2030,0.0054,100030.00,vane25
5.6500,2.5500,0.1500,297.565,-0.1345,0.1973,0.0026,100030.00,vane25
5.7500,2.5500,0.1500,297.577,-0.1335,0.1933,0.0013,100030.00,vane25
2.2500,2.6500,0.1500,297.609,0.1323,0.1881,0.0058,100030.00,vane25
2.3500,2.6500,0.1500,297.595,0.1321,0.1925,0.0059,100030.00,vane25
2.4500,2.6500,0.1500,297.586,0.1317,0.1976,0.0073,100030.00,vane25
2.5500,2.6500,0.1500,297.583,0.1313,0.2047,0.0104,100030.00,vane25
2.6500,2.6500,0.1500,297.589,0.1303,0.2145,0.0152,100030.00,vane25
2.7500,2.6500,0.1500,297.606,0.1284,0.2272,0.0215,100030.00,vane25
2.8500,2.6500,0.1500,297.633,0.1246,0.2420,0.0286,100030.00,vane25
2.9500,2.6500,0.1500,297.664,0.1180,0.2566,0.0353,100030.00,vane25
3.0500,2.6500,0.1500,297.689,0.1074,0.2669,0.0399,100030.00,vane25
3.1500,2.6500,0.1500,297.699,0.0921,0.2683,0.0407,100030.00,vane25
3.2500,2.6500,0.1500,297.698,0.0726,0.2579,0.0371,100030.00,vane25
3.3500,2.6500,0.1500,297.691,0.0512,0.2366,0.0301,100030.00,vane25
3.4500,2.6500,0.1500,297.689,0.0314,0.2095,0.0216,100030.00,vane25
3.5500,2.6500,0.1500,297.691,0.0163,0.1829,0.0134,100030.00,vane25
3.6500,2.6500,0.1500,297.694,0.0069,0.1604,0.0063,100030.00,vane25
3.7500,2.6500,0.1500,297.700,0.0020,0.1435,0.0006,100030.00,vane25
3.8500,2.6500,0.1500,297.707,-0.0000,0.1323,-0.0033,100030.00,vane25
3.9500,2.6500,0.1500,297.711,-0.0002,0.1266,-0.0055,100030.00,vane25
4.0500,2.6500,0.1500,297.711,0.0002,0.1266,-0.0055,100030.00,vane25
4.1500,2.6500,0.1500,297.707,0.0000,0.1323,-0.0033,100030.00,vane25
4.2500,2.6500,0.1500,297.700,-0.0020,0.1435,0.0006,100030.00,vane25
4.3500,2.6500,0.1500,297.695,-0.0069,0.1604,0.0063,100030.00,vane25
4.4500,2.6500,0.1500,297.691,-0.0163,0.1829,0.0134,100030.00,vane25
4.5500,2.6500,0.1500,297.689,-0.0314,0.2095,0.0216,100030.00,vane25
4.6500,2.6500,0.1500,297.691,-0.0512,0.2366,0.0301,100030.00,vane25
4.7500,2.6500,0.1500,297.698,-0.0726,0.2579,0.0371,100030.00,vane25
4.8500,2.6500,0.1500,297.700,-0.0921,0.2683,0.0407,100030.00,vane25
4.9500,2.6500,0.1500,297.689,-0.1074,0.2669,0.0399,100030.00,vane25
5.0500,2.6500,0.1500,297.664,-0.1180,0.2566,0.0353,100030.00,vane25
5.1500,2.6500,0.1500,297.633,-0.1246,0.2420,0.0286,100030.00,vane25
5.2500,2.6500,0.1500,297.606,-0.1284,0.2272,0.0215,100030.00,vane25
5.3500,2.6500,0.1500,297.589,-0.1303,0.2145,0.0152,100030.00,vane25
5.4500,2.6500,0.1500,297.583,-0.1313,0.2047,0.0104,100030.00,vane25
5.5500,2.6500,0.1500,297.586,-0.1317,0.1976,0.0073,100030.00,vane25
5.6500,2.6500,0.1500,297.595,-0.1321,0.1925,0.0059,100030.00,vane25
5.7500,2.6500,0.1500,297.609,-0.1323,0.1881,0.0058,100030.00,vane25
2.2500,2.7500,0.1500,297.645,0.1323,0.1818,0.0112,100030.00,vane25
2.3500,2.7500,0.1500,297.629,0.1305,0.1867,0.0101,100030.00,vane25
2.4500,2.7500,0.1500,297.617,0.1289,0.1916,0.0103,100030.00,vane25
2.5500,2.7500,0.1500,297.610,0.1275,0.1979,0.0120,100030.00,vane25
2.6500,2.7500,0.1500,297.611,0.1259,0.2066,0.0154,100030.00,vane25
2.7500,2.7500,0.1500,297.623,0.1238,0.2181,0.0204,100030.00,vane25
2.8500,2.7500,0.1500,297.645,0.1204,0.2322,0.0266,100030.00,vane25
2.9500,2.7500,0.1500,297.675,0.1149,0.2471,0.0330,100030.00,vane25
3.0500,2.7500,0.1500,297.703,0.1061,0.2593,0.0380,100030.00,vane25
3.1500,2.7500,0.1500,297.721,0.0930,0.2640,0.0400,100030.00,vane25
3.2500,2.7500,0.1500,297.726,0.0754,0.2573,0.0378,100030.00,vane25
3.3500,2.7500,0.1500,297.723,0.0550,0.2386,0.0318,100030.00,vane25
3.4500,2.7500,0.1500,297.721,0.0349,0.2121,0.0235,100030.00,vane25
3.5500,2.7500,0.1500,297.721,0.0188,0.1846,0.0152,100030.00,vane25
3.6500,2.7500,0.1500,297.721,0.0085,0.1612,0.0079,100030.00,vane25
3.7500,2.7500,0.1500,297.723,0.0029,0.1436,0.0021,100030.00,vane25
3.8500,2.7500,0.1500,297.730,0.0004,0.1319,-0.0018,100030.00,vane25
3.9500,2.7500,0.1500,297.733,-0.0001,0.1260,-0.0040,100030.00,vane25
4.0500,2.7500,0.1500,297.733,0.0001,0.1260,-0.0040,100030.00,vane25
4.1500,2.7500,0.1500,297.730,-0.0004,0.1319,-0.0018,100030.00,vane25
4.2500,2.7500,0.1500,297.723,-0.0029,0.1436,0.0021,100030.00,vane25
4.3500,2.7500,0.1500,297.721,-0.0085,0.1612,0.0079,100030.00,vane25
4.4500,2.7500,0.1500,297.721,-0.0188,0.1846,0.0152,100030.00,vane25
4.5500,2.7500,0.1500,297.721,-0.0350,0.2121,0.0235,100030.00,vane25
4.6500,2.7500,0.1500,297.723,-0.0551,0.2386,0.0318,100030.00,vane25
4.7500,2.7500,0.1500,297.726,-0.0754,0.2573,0.0378,100030.00,vane25
4.8500,2.7500,0.1500,297.721,-0.0930,0.2640,0.0400,100030.00,vane25
4.9500,2.7500,0.1500,297.703,-0.1061,0.2593,0.0380,100030.00,vane25
5.0500,2.7500,0.1500,297.675,-0.1149,0.2471,0.0330,100030.00,vane25
5.1500,2.7500,0.1500,297.645,-0.1204,0.2322,0.0266,100030.00,vane25
5.2500,2.7500,0.1500,297.623,-0.1238,0.2181,0.0204,100030.00,vane25
5.3500,2.7500,0.1500,297.611,-0.1259,0.2066,0.0154,100030.00,vane25
5.4500,2.7500,0.1500,297.610,-0.1275,0.1979,0.0120,100030.00,vane25
5.5500,2.7500,0.1500,297.617,-0.1289,0.1915,0.0103,100030.00,vane25
5.6500,2.7500,0.1500,297.629,-0.1305,0.1866,0.0101,100030.00,vane25
5.7500,2.7500,0.1500,297.645,-0.1323,0.1818,0.0112,100030.00,vane25
2.2500,2.8500,0.1500,297.683,0.1306,0.1728,0.0170,100030.00,vane25
2.3500,2.8500,0.1500,297.664,0.1285,0.1790,0.0148,100030.00,vane25
2.4500,2.8500,0.1500,297.649,0.1264,0.1844,0.0140,100030.00,vane25
2.5500,2.8500,0.1500,297.640,0.1242,0.1906,0.0144,100030.00,vane25
2.6500,2.8500,0.1500,297.637,0.1219,0.1987,0.0165,100030.00,vane25
2.7500,2.8500,0.1500,297.644,0.1193,0.2094,0.0201,100030.00,vane25
2.8500,2.8500,0.1500,297.661,0.1159,0.2226,0.0252,100030.00,vane25
2.9500,2.8500,0.1500,297.688,0.1110,0.2375,0.0310,100030.00,vane25
3.0500,2.8500,0.1500,297.717,0.1037,0.2510,0.0362,100030.00,vane25
3.1500,2.8500,0.1500,297.739,0.0927,0.2585,0.0390,100030.00,vane25
3.2500,2.8500,0.1500,297.751,0.0774,0.2551,0.0381,100030.00,vane25
3.3500,2.8500,0.1500,297.753,0.0586,0.2392,0.0331,100030.00,vane25
3.4500,2.8500,0.1500,297.753,0.0386,0.2136,0.0254,100030.00,vane25
3.5500,2.8500,0.1500,297.752,0.0215,0.1854,0.0171,100030.00,vane25
3.6500,2.8500,0.1500,297.750,0.0100,0.1610,0.0097,100030.00,vane25
3.7500,2.8500,0.1500,297.749,0.0037,0.1427,0.0040,100030.00,vane25
3.8500,2.8500,0.1500,297.753,0.0009,0.1306,0.0000,100030.00,vane25
3.9500,2.8500,0.1500,297.757,0.0001,0.1244,-0.0021,100030.00,vane25
4.0500,2.8500,0.1500,297.757,-0.0001,0.1244,-0.0021,100030.00,vane25
4.1500,2.8500,0.1500,297.753,-0.0009,0.1306,0.0000,100030.00,vane25
4.2500,2.8500,0.1500,297.749,-0.0037,0.1427,0.0040,100030.00,vane25
4.3500,2.8500,0.1500,297.750,-0.0100,0.1610,0.0097,100030.00,vane25
4.4500,2.8500,0.1500,297.752,-0.0215,0.1854,0.0171,100030.00,vane25
4.5500,2.8500,0.1500,297.753,-0.0387,0.2136,0.0254,100030.00,vane25
4.6500,2.8500,0.1500,297.753,-0.0586,0.2392,0.0331,100030.00,vane25
4.7500,2.8500,0.1500,297.751,-0.0774,0.2551,0.0381,100030.00,vane25
4.8500,2.8500,0.1500,297.739,-0.0927,0.2585,0.0390,100030.00,vane25
4.9500,2.8500,0.1500,297.717,-0.1037,0.2510,0.0362,100030.00,vane25
5.0500,2.8500,0.1500,297.688,-0.1110,0.2375,0.0310,100030.00,vane25
5.1500,2.8500,0.1500,297.661,-0.1159,0.2226,0.0252,100030.00,vane25
5.2500,2.8500,0.1500,297.644,-0.1193,0.2094,0.0201,100030.00,vane25
5.3500,2.8500,0.1500,297.637,-0.1219,0.1987,0.0165,100030.00,vane25
5.4500,2.8500,0.1500,297.640,-0.1242,0.1906,0.0144,100030.00,vane25
5.5500,2.8500,0.1500,297.649,-0.1264,0.1844,0.0140,100030.00,vane25
5.6500,2.8500,0.1500,297.664,-0.1285,0.1790,0.0148,100030.00,vane25
5.7500,2.8500,0.1500,297.683,-0.1306,0.1727,0.0170,100030.00,vane25
2.2500,0.0500,0.2500,297.268,-0.1359,0.0384,-0.1537,100029.00,vane25
2.3500,0.0500,0.2500,297.202,-0.1550,0.0381,-0.1601,100029.00,vane25
2.4500,0.0500,0.2500,297.148,-0.1735,0.0379,-0.1702,100029.00,vane25
2.5500,0.0500,0.2500,297.100,-0.1905,0.0376,-0.1837,100029.00,vane25
2.6500,0.0500,0.2500,297.057,-0.2056,0.0370,-0.1995,100029.00,vane25
2.7500,0.0500,0.2500,297.017,-0.2178,0.0363,-0.2168,100029.00,vane25
2.8500,0.0500,0.2500,296.980,-0.2267,0.0353,-0.2349,100029.00,vane25
2.9500,0.0500,0.2500,296.945,-0.2317,0.0341,-0.2532,100029.00,vane25
3.0500,0.0500,0.2500,296.914,-0.2325,0.0327,-0.2712,100029.00,vane25
3.1500,0.0500,0.2500,296.885,-0.2288,0.0311,-0.2885,100029.00,vane25
3.2500,0.0500,0.2500,296.859,-0.2205,0.0293,-0.3049,100029.00,vane25
3.3500,0.0500,0.2500,296.836,-0.2074,0.0271,-0.3201,100029.00,vane25
3.4500,0.0500,0.2500,296.817,-0.1895,0.0247,-0.3336,100029.00,vane25
3.5500,0.0500,0.2500,296.802,-0.1666,0.0218,-0.3451,100029.00,vane25
3.6500,0.0500,0.2500,296.791,-0.1389,0.0185,-0.3536,100029.00,vane25
3.7500,0.0500,0.2500,296.786,-0.1063,0.0147,-0.3586,100029.00,vane25
3.8500,0.0500,0.2500,296.787,-0.0672,0.0101,-0.3581,100029.00,vane25
3.9500,0.0500,0.2500,296.798,-0.0301,0.0023,-0.3475,100029.00,vane25
4.0500,0.0500,0.2500,296.798,0.0301,0.0023,-0.3475,100029.00,vane25
4.1500,0.0500,0.2500,296.787,0.0672,0.0101,-0.3581,100029.00,vane25
4.2500,0.0500,0.2500,296.786,0.1063,0.0147,-0.3586,100029.00,vane25
4.3500,0.0500,0.2500,296.791,0.1389,0.0185,-0.3536,100029.00,vane25
4.4500,0.0500,0.2500,296.802,0.1666,0.0218,-0.3451,100029.00,vane25
4.5500,0.0500,0.2500,296.817,0.1895,0.0247,-0.3336,100029.00,vane25
4.6500,0.0500,0.2500,296.836,0.2074,0.0271,-0.3201,100029.00,vane25
4.7500,0.0500,0.2500,296.859,0.2205,0.0293,-0.3049,100029.00,vane25
4.8500,0.0500,0.2500,296.885,0.2288,0.0311,-0.2885,100029.00,vane25
4.9500,0.0500,0.2500,296.914,0.2325,0.0327,-0.2712,100029.00,vane25
5.0500,0.0500,0.2500,296.945,0.2317,0.0341,-0.2532,100029.00,vane25
5.1500,0.0500,0.2500,296.979,0.2267,0.0353,-0.2349,100029.00,vane25
5.2500,0.0500,0.2500,297.017,0.2178,0.0363,-0.2168,100029.00,vane25
5.3500,0.0500,0.2500,297.057,0.2056,0.0370,-0.1995,100029.00,vane25
5.4500,0.0500,0.2500,297.100,0.1905,0.0376,-0.1837,100029.00,vane25
5.5500,0.0500,0.2500,297.148,0.1735,0.0379,-0.1702,100029.00,vane25
5.6500,0.0500,0.2500,297.202,0.1550,0.0381,-0.1601,100029.00,vane25
5.7500,0.0500,0.2500,297.268,0.1359,0.0384,-0.1537,100029.00,vane25
2.2500,0.1500,0.2500,297.172,-0.0866,0.0828,-0.1213,100029.00,vane25
2.3500,0.1500,0.2500,297.101,-0.1000,0.0840,-0.1200,100029.00,vane25
2.4500,0.1500,0.2500,297.049,-0.1141,0.0852,-0.1204,100029.00,vane25
2.5500,0.1500,0.2500,297.007,-0.1278,0.0862,-0.1239,100029.00,vane25
2.6500,0.1500,0.2500,296.973,-0.1405,0.0868,-0.1300,100029.00,vane25
2.7500,0.1500,0.2500,296.945,-0.1515,0.0870,-0.1381,100029.00,vane25
2.8500,0.1500,0.2500,296.922,-0.1600,0.0865,-0.1473,100029.00,vane25
2.9500,0.1500,0.2500,296.903,-0.1654,0.0856,-0.1572,100029.00,vane25
3.0500,0.1500,0.2500,296.888,-0.1674,0.0841,-0.1673,100029.00,vane25
3.1500,0.1500,0.2500,296.875,-0.1655,0.0821,-0.1772,100029.00,vane25
3.2500,0.1500,0.2500,296.866,-0.1597,0.0797,-0.1867,100029.00,vane25
3.3500,0.1500,0.2500,296.860,-0.1498,0.0768,-0.1953,100029.00,vane25
3.4500,0.1500,0.2500,296.855,-0.1358,0.0734,-0.2029,100029.00,vane25
3.5500,0.1500,0.2500,296.854,-0.1180,0.0695,-0.2089,100029.00,vane25
3.6500,0.1500,0.2500,296.855,-0.0964,0.0650,-0.2130,100029.00,vane25
3.7500,0.1500,0.2500,296.859,-0.0714,0.0602,-0.2143,100029.00,vane25
3.8500,0.1500,0.2500,296.866,-0.0432,0.0551,-0.2114,100029.00,vane25
3.9500,0.1500,0.2500,296.875,-0.0161,0.0475,-0.2042,100029.00,vane25
4.0500,0.1500,0.2500,296.875,0.0161,0.0475,-0.2042,100029.00,vane25
4.1500,0.1500,0.2500,296.866,0.0432,0.0551,-0.2114,100029.00,vane25
4.2500,0.1500,0.2500,296.859,0.0714,0.0602,-0.2143,100029.00,vane25
4.3500,0.1500,0.2500,296.855,0.0964,0.0650,-0.2130,100029.00,vane25
4.4500,0.1500,0.2500,296.854,0.1180,0.0695,-0.2089,100029.00,vane25
4.5500,0.1500,0.2500,296.855,0.1358,0.0734,-0.2029,100029.00,vane25
4.6500,0.1500,0.2500,296.860,0.1498,0.0768,-0.1953,100029.00,vane25
4.7500,0.1500,0.2500,296.866,0.1597,0.0797,-0.1867,100029.00,vane25
4.8500,0.1500,0.2500,296.875,0.1655,0.0821,-0.1772,100029.00,vane25
4.9500,0.1500,0.2500,296.888,0.1674,0.0841,-0.1673,100029.00,vane25
5.0500,0.1500,0.2500,296.903,0.1654,0.0856,-0.1572,100029.00,vane25
5.1500,0.1500,0.2500,296.922,0.1600,0.0865,-0.1473,100029.00,vane25
5.2500,0.1500,0.2500,296.945,0.1515,0.0870,-0.1381,100029.00,vane25
5.3500,0.1500,0.2500,296.973,0.1405,0.0868,-0.1300,100029.00,vane25
5.4500,0.1500,0.2500,297.007,0.1278,0.0862,-0.1239,100029.00,vane25
5.5500,0.1500,0.2500,297.049,0.1141,0.0852,-0.1204,100029.00,vane25
5.6500,0.1500,0.2500,297.101,0.1000,0.0840,-0.1200,100029.00,vane25
5.7500,0.1500,0.2500,297.172,0.0866,0.0828,-0.1213,100029.00,vane25
2.2500,0.2500,0.2500,297.175,-0.0434,0.1245,-0.0912,100029.00,vane25
2.3500,0.2500,0.2500,297.094,-0.0529,0.1274,-0.0905,100029.00,vane25
2.4500,0.2500,0.2500,297.038,-0.0638,0.1279,-0.0867,100029.00,vane25
2.5500,0.2500,0.2500,296.998,-0.0753,0.1277,-0.0844,100029.00,vane25
2.6500,0.2500,0.2500,296.969,-0.0869,0.1268,-0.0847,100029.00,vane25
2.7500,0.2500,0.2500,296.948,-0.0976,0.1252,-0.0872,100029.00,vane25
2.8500,0.2500,0.2500,296.934,-0.1068,0.1228,-0.0913,100029.00,vane25
2.9500,0.2500,0.2500,296.925,-0.1137,0.1196,-0.0963,100029.00,vane25
3.0500,0.2500,0.2500,296.921,-0.1177,0.1156,-0.1019,100029.00,vane25
3.1500,0.2500,0.2500,296.921,-0.1184,0.1109,-0.1077,100029.00,vane25
3.2500,0.2500,0.2500,296.924,-0.1157,0.1056,-0.1134,100029.00,vane25
3.3500,0.2500,0.2500,296.929,-0.1094,0.0997,-0.1187,100029.00,vane25
3.4500,0.2500,0.2500,296.937,-0.0996,0.0933,-0.1232,100029.00,vane25
3.5500,0.2500,0.2500,296.947,-0.0865,0.0863,-0.1267,100029.00,vane25
3.6500,0.2500,0.2500,296.958,-0.0704,0.0790,-0.1289,100029.00,vane25
3.7500,0.2500,0.2500,296.969,-0.0518,0.0717,-0.1291,100029.00,vane25
3.8500,0.2500,0.2500,296.980,-0.0311,0.0649,-0.1267,100029.00,vane25
3.9500,0.2500,0.2500,296.989,-0.0109,0.0586,-0.1222,100029.00,vane25
4.0500,0.2500,0.2500,296.989,0.0109,0.0586,-0.1222,100029.00,vane25
4.1500,0.2500,0.2500,296.980,0.0311,0.0649,-0.1267,100029.00,vane25
4.2500,0.2500,0.2500,296.969,0.0518,0.0717,-0.1291,100029.00,vane25
4.3500,0.2500,0.2500,296.958,0.0704,0.0790,-0.1289,100029.00,vane25
4.4500,0.2500,0.2500,296.947,0.0865,0.0863,-0.1267,100029.00,vane25
4.5500,0.2500,0.2500,296.937,0.0996,0.0933,-0.1232,100029.00,vane25
4.6500,0.2500,0.2500,296.929,0.1094,0.0997,-0.1187,100029.00,vane25
4.7500,0.2500,0.2500,296.924,0.1157,0.1056,-0.1134,100029.00,vane25
4.8500,0.2500,0.2500,296.921,0.1184,0.1109,-0.1077,100029.00,vane25
4.9500,0.2500,0.2500,296.921,0.1177,0.1156,-0.1019,100029.00,vane25
5.0500,0.2500,0.2500,296.925,0.1137,0.1196,-0.0963,100029.00,vane25
5.1500,0.2500,0.2500,296.934,0.1068,0.1228,-0.0913,100029.00,vane25
5.2500,0.2500,0.2500,296.948,0.0976,0.1252,-0.0872,100029.00,vane25
5.3500,0.2500,0.2500,296.969,0.0869,0.1268,-0.0847,100029.00,vane25
5.4500,0.2500,0.2500,296.998,0.0753,0.1277,-0.0844,100029.00,vane25
5.5500,0.2500,0.2500,297.038,0.0638,0.1279,-0.0867,100029.00,vane25
5.6500,0.2500,0.2500,297.094,0.0529,0.1274,-0.0905,100029.00,vane25
5.7500,0.2500,0.2500,297.175,0.0434,0.1245,-0.0912,100029.00,vane25
2.2500,0.3500,0.2500,297.209,-0.0041,0.1527,-0.0598,100029.00,vane25
2.3500,0.3500,0.2500,297.119,-0.0121,0.1603,-0.0648,100029.00,vane25
2.4500,0.3500,0.2500,297.056,-0.0212,0.1618,-0.0617,100029.00,vane25
2.5500,0.3500,0.2500,297.012,-0.0312,0.1607,-0.0572,100029.00,vane25
2.6500,0.3500,0.2500,296.983,-0.0420,0.1582,-0.0542,100029.00,vane25
2.7500,0.3500,0.2500,296.965,-0.0530,0.1546,-0.0531,100029.00,vane25
2.8500,0.3500,0.2500,296.955,-0.0631,0.1501,-0.0538,100029.00,vane25
2.9500,0.3500,0.2500,296.952,-0.0716,0.1445,-0.0558,100029.00,vane25
3.0500,0.3500,0.2500,296.954,-0.0778,0.1381,-0.0587,100029.00,vane25
3.1500,0.3500,0.2500,296.962,-0.0813,0.1308,-0.0620,100029.00,vane25
3.2500,0.3500,0.2500,296.973,-0.0817,0.1229,-0.0654,100029.00,vane25
3.3500,0.3500,0.2500,296.987,-0.0790,0.1144,-0.0687,100029.00,vane25
3.4500,0.3500,0.2500,297.004,-0.0731,0.1055,-0.0716,100029.00,vane25
3.5500,0.3500,0.2500,297.021,-0.0642,0.0963,-0.0739,100029.00,vane25
3.6500,0.3500,0.2500,297.037,-0.0527,0.0872,-0.0753,100029.00,vane25
3.7500,0.3500,0.2500,297.053,-0.0391,0.0788,-0.0754,100029.00,vane25
3.8500,0.3500,0.2500,297.066,-0.0237,0.0718,-0.0737,100029.00,vane25
3.9500,0.3500,0.2500,297.075,-0.0082,0.0667,-0.0710,100029.00,vane25
4.0500,0.3500,0.2500,297.075,0.0082,0.0667,-0.0710,100029.00,vane25
4.1500,0.3500,0.2500,297.066,0.0237,0.0718,-0.0737,100029.00,vane25
4.2500,0.3500,0.2500,297.053,0.0391,0.0788,-0.0754,100029.00,vane25
4.3500,0.3500,0.2500,297.037,0.0527,0.0872,-0.0753,100029.00,vane25
4.4500,0.3500,0.2500,297.021,0.0642,0.0963,-0.0739,100029.00,vane25
4.5500,0.3500,0.2500,297.004,0.0731,0.1055,-0.0716,100029.00,vane25
4.6500,0.3500,0.2500,296.987,0.0790,0.1144,-0.0687,100029.00,vane25
4.7500,0.3500,0.2500,296.973,0.0817,0.1229,-0.0654,100029.00,vane25
4.8500,0.3500,0.2500,296.962,0.0813,0.1308,-0.0620,100029.00,vane25
4.9500,0.3500,0.2500,296.954,0.0778,0.1381,-0.0587,100029.00,vane25
5.0500,0.3500,0.2500,296.952,0.0716,0.1445,-0.0558,100029.00,vane25
5.1500,0.3500,0.2500,296.955,0.0631,0.1501,-0.0538,100029.00,vane25
5.2500,0.3500,0.2500,296.965,0.0529,0.1546,-0.0531,100029.00,vane25
5.3500,0.3500,0.2500,296.983,0.0420,0.1582,-0.0542,100029.00,vane25
5.4500,0.3500,0.2500,297.012,0.0312,0.1607,-0.0572,100029.00,vane25
5.5500,0.3500,0.2500,297.056,0.0212,0.1618,-0.0617,100029.00,vane25
5.6500,0.3500,0.2500,297.119,0.0121,0.1603,-0.0648,100029.00,vane25
5.7500,0.3500,0.2500,297.209,0.0041,0.1527,-0.0598,100029.00,vane25
2.2500,0.4500,0.2500,297.253,0.0327,0.1675,-0.0255,100029.00,vane25
2.3500,0.4500,0.2500,297.160,0.0236,0.1819,-0.0388,100029.00,vane25
2.4500,0.4500,0.2500,297.089,0.0149,0.1868,-0.0402,100029.00,vane25
2.5500,0.4500,0.2500,297.039,0.0056,0.1862,-0.0367,100029.00,vane25
2.6500,0.4500,0.2500,297.005,-0.0050,0.1825,-0.0327,100029.00,vane25
2.7500,0.4500,0.2500,296.985,-0.0162,0.1770,-0.0299,100029.00,vane25
2.8500,0.4500,0.2500,296.976,-0.0273,0.1702,-0.0287,100029.00,vane25
2.9500,0.4500,0.2500,296.975,-0.0375,0.1621,-0.0289,100029.00,vane25
3.0500,0.4500,0.2500,296.982,-0.0459,0.1530,-0.0301,100029.00,vane25
3.1500,0.4500,0.2500,296.994,-0.0520,0.1430,-0.0320,100029.00,vane25
3.2500,0.4500,0.2500,297.010,-0.0554,0.1323,-0.0342,100029.00,vane25
3.3500,0.4500,0.2500,297.030,-0.0559,0.1211,-0.0365,100029.00,vane25
3.4500,0.4500,0.2500,297.052,-0.0534,0.1097,-0.0387,100029.00,vane25
3.5500,0.4500,0.2500,297.074,-0.0482,0.0983,-0.0406,100029.00,vane25
3.6500,0.4500,0.2500,297.095,-0.0405,0.0876,-0.0420,100029.00,vane25
3.7500,0.4500,0.2500,297.114,-0.0306,0.0781,-0.0424,100029.00,vane25
3.8500,0.4500,0.2500,297.128,-0.0191,0.0708,-0.0417,100029.00,vane25
3.9500,0.4500,0.2500,297.137,-0.0067,0.0662,-0.0404,100029.00,vane25
4.0500,0.4500,0.2500,297.137,0.0067,0.0662,-0.0404,100029.00,vane25
4.1500,0.4500,0.2500,297.128,0.0191,0.0708,-0.0417,100029.00,vane25
4.2500,0.4500,0.2500,297.114,0.0306,0.0781,-0.0424,100029.00,vane25
4.3500,0.4500,0.2500,297.095,0.0405,0.0876,-0.0420,100029.00,vane25
4.4500,0.4500,0.2500,297.074,0.0482,0.0983,-0.0406,100029.00,vane25
4.5500,0.4500,0.2500,297.052,0.0534,0.1097,-0.0387,100029.00,vane25
4.6500,0.4500,0.2500,297.030,0.0559,0.1211,-0.0365,100029.00,vane25
4.7500,0.4500,0.2500,297.010,0.0554,0.1323,-0.0342,100029.00,vane25
4.8500,0.4500,0.2500,296.994,0.0520,0.1430,-0.0320,100029.00,vane25
4.9500,0.4500,0.2500,296.982,0.0459,0.1530,-0.0301,100029.00,vane25
5.0500,0.4500,0.2500,296.975,0.0374,0.1621,-0.0289,100029.00,vane25
5.1500,0.4500,0.2500,296.976,0.0273,0.1702,-0.0287,100029.00,vane25
5.2500,0.4500,0.2500,296.985,0.0162,0.1770,-0.0299,100029.00,vane25
5.3500,0.4500,0.2500,297.005,0.0050,0.1825,-0.0327,100029.00,vane25
5.4500,0.4500,0.2500,297.039,-0.0056,0.1862,-0.0367,100029.00,vane25
5.5500,0.4500,0.2500,297.089,-0.0149,0.1868,-0.0402,100029.00,vane25
5.6500,0.4500,0.2500,297.160,-0.0236,0.1819,-0.0388,100029.00,vane25
5.7500,0.4500,0.2500,297.253,-0.0327,0.1675,-0.0255,100029.00,vane25
2.2500,0.5500,0.2500,297.295,0.0674,0.1741,0.0085,100029.00,vane25
2.3500,0.5500,0.2500,297.205,0.0555,0.1944,-0.0119,100029.00,vane25
2.4500,0.5500,0.2500,297.129,0.0456,0.2037,-0.0194,100029.00,vane25
2.5500,0.5500,0.2500,297.072,0.0359,0.2052,-0.0194,100029.00,vane25
2.6500,0.5500,0.2500,297.032,0.0254,0.2017,-0.0166,100029.00,vane25
2.7500,0.5500,0.2500,297.009,0.0139,0.1951,-0.0137,100029.00,vane25
2.8500,0.5500,0.2500,296.997,0.0019,0.1864,-0.0118,100029.00,vane25
2.9500,0.5500,0.2500,296.996,-0.0099,0.1758,-0.0111,100029.00,vane25
3.0500,0.5500,0.2500,297.004,-0.0203,0.1641,-0.0114,100029.00,vane25
3.1500,0.5500,0.2500,297.019,-0.0287,0.1514,-0.0125,100029.00,vane25
3.2500,0.5500,0.2500,297.038,-0.0347,0.1379,-0.0141,100029.00,vane25
3.3500,0.5500,0.2500,297.062,-0.0380,0.1242,-0.0160,100029.00,vane25
3.4500,0.5500,0.2500,297.088,-0.0385,0.1105,-0.0179,100029.00,vane25
3.5500,0.5500,0.2500,297.113,-0.0364,0.0971,-0.0198,100029.00,vane25
3.6500,0.5500,0.2500,297.138,-0.0316,0.0848,-0.0214,100029.00,vane25
3.7500,0.5500,0.2500,297.159,-0.0247,0.0744,-0.0223,100029.00,vane25
3.8500,0.5500,0.2500,297.174,-0.0157,0.0667,-0.0223,100029.00,vane25
3.9500,0.5500,0.2500,297.183,-0.0056,0.0623,-0.0219,100029.00,vane25
4.0500,0.5500,0.2500,297.183,0.0056,0.0623,-0.0219,100029.00,vane25
4.1500,0.5500,0.2500,297.174,0.0157,0.0667,-0.0223,100029.00,vane25
